gene_name	log2_fold_change	p_value	ref_allele	non_ref_allele	sample_size
ENSG00000089195|TRMT6	-0.010888949	2.7722e-05	AD	Control	160
ENSG00000249115|HAUS5	-0.23152456	1.08648e-06	AD	Control	160
ENSG00000010256|UQCRC1	-0.177073213	3.36714e-07	AD	Control	160
ENSG00000089639|GMIP	-0.126167974	7.10135e-06	AD	Control	160
ENSG00000089692|LAG3	0.101413384	1.99987e-05	AD	Control	160
ENSG00000089693|MLF2	-0.017749444	2.612e-05	AD	Control	160
ENSG00000089723|OTUB2	-0.102685141	1.58861e-05	AD	Control	160
ENSG00000090006|LTBP4	-0.083901163	1.16857e-05	AD	Control	160
ENSG00000090447|TFAP4	-0.159108406	4.25901e-07	AD	Control	160
ENSG00000090470|PDCD7	-0.077527662	1.29815e-06	AD	Control	160
ENSG00000090487|SPG21	0.090713862	5.28702e-07	AD	Control	160
ENSG00000090539|CHRD	-0.197356118	1.3052e-06	AD	Control	160
ENSG00000090534|THPO	-0.350714832	1.11179e-07	AD	Control	160
ENSG00000090554|FLT3LG	0.143586477	7.66687e-06	AD	Control	160
ENSG00000090581|GNPTG	-0.168491265	9.12557e-10	AD	Control	160
ENSG00000090615|GOLGA3	0.003658519	2.9485e-05	AD	Control	160
ENSG00000090659|CD209	0.357116253	4.00442e-07	AD	Control	160
ENSG00000090776|EFNB1	0.310786784	1.78521e-08	AD	Control	160
ENSG00000090863|GLG1	0.051671874	5.77727e-06	AD	Control	160
ENSG00000090924|PLEKHG2	0.06282623	2.18153e-05	AD	Control	160
ENSG00000090932|DLL3	-0.175366223	2.63351e-06	AD	Control	160
ENSG00000090971|NAT14	-0.365569861	1.75685e-08	AD	Control	160
ENSG00000157426|AASDH	0.153955406	2.0929e-07	AD	Control	160
ENSG00000091128|LAMB4	0.266349388	5.14872e-06	AD	Control	160
ENSG00000091140|DLD	-0.009903447	2.87364e-05	AD	Control	160
ENSG00000091262|ABCC6	0.125644685	1.45969e-05	AD	Control	160
ENSG00000091317|CMTM6	0.330394315	9.01811e-09	AD	Control	160
ENSG00000091536|MYO15A	-0.214842581	6.92074e-07	AD	Control	160
ENSG00000091583|APOH	-0.069640126	2.49059e-05	AD	Control	160
ENSG00000091640|SPAG7	-0.145929076	2.14978e-07	AD	Control	160
ENSG00000091844|RGS17	-0.205700496	2.10259e-06	AD	Control	160
ENSG00000091947|TMEM101	-0.127142369	1.13687e-07	AD	Control	160
ENSG00000091986|CCDC80	0.804882702	2.99591e-11	AD	Control	160
ENSG00000092009|CMA1	0.053180829	2.70799e-05	AD	Control	160
ENSG00000092010|PSME1	0.045513356	1.64102e-05	AD	Control	160
ENSG00000092036|HAUS4	0.110439685	6.00442e-06	AD	Control	160
ENSG00000092067|CEBPE	-0.431213415	3.56346e-06	AD	Control	160
ENSG00000092094|OSGEP	-0.379542716	3.38288e-11	AD	Control	160
ENSG00000092096|SLC22A17	-0.191614529	5.8366e-07	AD	Control	160
ENSG00000092140|G2E3	-0.004079201	2.9175e-05	AD	Control	160
ENSG00000092295|TGM1	-0.226331462	4.70558e-06	AD	Control	160
ENSG00000092607|TBX15	1.416954676	2.4980100000000002e-18	AD	Control	160
ENSG00000092850|TEKT2	0.090784524	1.45889e-05	AD	Control	160
ENSG00000092929|UNC13D	-0.475775784	3.25574e-08	AD	Control	160
ENSG00000093010|COMT	0.044735562	1.88615e-05	AD	Control	160
ENSG00000093217|XYLB	-0.106713404	4.2706e-06	AD	Control	160
ENSG00000196344|ADH7	0.194842618	1.92653e-05	AD	Control	160
ENSG00000187758|ADH1A	0.040466406	2.80601e-05	AD	Control	160
ENSG00000108244|KRT23	-0.160032799	1.634e-05	AD	Control	160
ENSG00000094804|CDC6	0.102335818	1.28716e-05	AD	Control	160
ENSG00000094914|AAAS	-0.189621513	3.80323e-08	AD	Control	160
ENSG00000094916|CBX5	0.26762401	5.70132e-15	AD	Control	160
ENSG00000076321|KLHL20	0.178036261	1.08872e-07	AD	Control	160
ENSG00000094963|FMO2	0.955252381	4.40427e-13	AD	Control	160
ENSG00000095059|DHPS	-0.199941658	3.81866e-10	AD	Control	160
ENSG00000167964|RAB26	-0.321361086	4.32835e-07	AD	Control	160
ENSG00000119314|PTBP3	0.015043056	2.55812e-05	AD	Control	160
ENSG00000095261|PSMD5	0.004789992	2.88778e-05	AD	Control	160
ENSG00000095380|NANS	-0.022831524	2.36841e-05	AD	Control	160
ENSG00000095539|SEMA4G	-0.123320603	2.35574e-06	AD	Control	160
ENSG00000095917|TPSD1	-0.406235167	4.67943e-06	AD	Control	160
ENSG00000156711|MAPK13	0.055692425	2.19065e-05	AD	Control	160
ENSG00000096092|TMEM14A	-0.066229046	1.7018e-05	AD	Control	160
ENSG00000096150|RPS18	-0.181965538	9.21058e-07	AD	Control	160
ENSG00000236011|GPANK1	-0.302689485	2.53422e-05	AD	Control	160
ENSG00000204463|BAG6	-0.055692955	2.59734e-05	AD	Control	160
ENSG00000096171|VARS	-0.085867038	1.74048e-05	AD	Control	160
ENSG00000204314|PRRT1	-0.142475274	7.47159e-06	AD	Control	160
ENSG00000204482|LST1	-0.176574631	1.09574e-05	AD	Control	160
ENSG00000096654|ZNF184	-0.13259565	7.99991e-06	AD	Control	160
ENSG00000035403|VCL	0.420619382	2.12383e-13	AD	Control	160
ENSG00000096717|SIRT1	0.16119175	5.2736e-07	AD	Control	160
ENSG00000069702|TGFBR3	0.764291239	3.40048e-15	AD	Control	160
ENSG00000099203|TMED1	0.124969532	1.98124e-06	AD	Control	160
ENSG00000099219|ERMP1	0.075031746	1.30221e-05	AD	Control	160
ENSG00000099326|MZF1	-0.120888228	7.44418e-07	AD	Control	160
ENSG00000099330|OCEL1	-0.201209952	3.01325e-07	AD	Control	160
ENSG00000099341|PSMD8	-0.088448829	5.07766e-06	AD	Control	160
ENSG00000099365|STX1B	-0.217931159	4.48883e-06	AD	Control	160
ENSG00000099385|BCL7C	-0.171215821	2.63458e-06	AD	Control	160
ENSG00000099617|EFNA2	-0.138750628	8.06138e-06	AD	Control	160
ENSG00000099624|ATP5F1D	-0.489646089	3.30373e-10	AD	Control	160
ENSG00000099625|CBARP	-0.063004718	1.94948e-05	AD	Control	160
ENSG00000099715|PCDH11Y	-0.606380365	4.05808e-06	AD	Control	160
ENSG00000070388|FGF22	-0.459046805	3.93393e-12	AD	Control	160
ENSG00000095932|SMIM24	-0.321018631	1.90131e-06	AD	Control	160
ENSG00000099769|IGFALS	-0.40574558	1.39474e-08	AD	Control	160
ENSG00000099785|MARCH2	-0.106455363	4.64195e-06	AD	Control	160
ENSG00000099795|NDUFB7	-0.213476311	1.00553e-07	AD	Control	160
ENSG00000099797|TECR	-0.241555519	1.96625e-08	AD	Control	160
ENSG00000099800|TIMM13	-0.15133943	6.11258e-07	AD	Control	160
ENSG00000099804|CDC34	-0.231863068	8.81307e-08	AD	Control	160
ENSG00000099812|MISP	-0.279011811	2.20425e-06	AD	Control	160
ENSG00000099817|POLR2E	-0.103670223	2.9662e-06	AD	Control	160
ENSG00000099860|GADD45B	0.313251213	5.65868e-06	AD	Control	160
ENSG00000099866|MADCAM1	-0.658282534	1.33666e-16	AD	Control	160
ENSG00000188130|MAPK12	-0.242243847	6.3282e-08	AD	Control	160
ENSG00000099937|SERPIND1	2.050076086	4.50419e-23	AD	Control	160
ENSG00000099940|SNAP29	0.06502767	2.09573e-06	AD	Control	160
ENSG00000099949|LZTR1	0.004664433	2.89305e-05	AD	Control	160
ENSG00000184436|THAP7	-0.143510202	9.52449e-07	AD	Control	160
ENSG00000099953|MMP11	0.082048864	1.38854e-05	AD	Control	160
ENSG00000240972|MIF	-0.23584192	2.13554e-07	AD	Control	160
ENSG00000099974|DDTL	-0.156082661	6.76811e-07	AD	Control	160
ENSG00000099985|OSM	0.235590442	1.28998e-05	AD	Control	160
ENSG00000099992|TBC1D10A	0.056713425	1.62269e-05	AD	Control	160
ENSG00000099995|SF3A1	0.091943965	3.15514e-06	AD	Control	160
ENSG00000184979|USP18	0.111287049	7.82765e-06	AD	Control	160
ENSG00000099999|RNF215	-0.102374451	1.2784e-06	AD	Control	160
ENSG00000100012|SEC14L3	-0.134502606	7.04919e-06	AD	Control	160
ENSG00000100028|SNRPD3	0.006470959	2.67368e-05	AD	Control	160
ENSG00000100030|MAPK1	0.065175519	1.73734e-05	AD	Control	160
ENSG00000185339|TCN2	0.287310315	1.13287e-06	AD	Control	160
ENSG00000100053|CRYBB3	0.157314998	1.20503e-05	AD	Control	160
ENSG00000133422|MORC2	-0.091552127	6.31056e-06	AD	Control	160
ENSG00000100075|SLC25A1	0.058926896	1.75618e-05	AD	Control	160
ENSG00000100078|PLA2G3	0.038285175	2.8189e-05	AD	Control	160
ENSG00000100079|LGALS2	-0.158554751	1.42925e-05	AD	Control	160
ENSG00000241360|PDXP	-0.037899256	2.39326e-05	AD	Control	160
ENSG00000128203|ASPHD2	-0.042048887	2.40975e-05	AD	Control	160
ENSG00000100097|LGALS1	0.003170245	3.00422e-05	AD	Control	160
ENSG00000100100|PIK3IP1	0.000992659	3.05004e-05	AD	Control	160
ENSG00000100104|SRRD	0.095377424	2.09684e-06	AD	Control	160
ENSG00000100105|PATZ1	-0.06124635	1.01969e-05	AD	Control	160
ENSG00000100122|CRYBB1	-0.326328385	3.23457e-07	AD	Control	160
ENSG00000100124|ANKRD54	-0.153550688	1.46291e-08	AD	Control	160
ENSG00000100138|SNU13	-0.238308313	4.00746e-08	AD	Control	160
ENSG00000100139|MICALL1	-0.154823093	7.49354e-06	AD	Control	160
ENSG00000100162|CENPM	-0.013546904	2.76134e-05	AD	Control	160
ENSG00000100196|KDELR3	0.197600675	5.84696e-07	AD	Control	160
ENSG00000100201|DDX17	-0.057359703	1.45705e-05	AD	Control	160
ENSG00000100206|DMC1	-0.164470277	4.0849e-06	AD	Control	160
ENSG00000100209|HSCB	-0.014334329	2.6943e-05	AD	Control	160
ENSG00000100211|CBY1	-0.109422406	1.67241e-06	AD	Control	160
ENSG00000100216|TOMM22	-0.067508327	8.9954e-06	AD	Control	160
ENSG00000100218|RSPH14	0.027969126	2.58092e-05	AD	Control	160
ENSG00000100219|XBP1	0.237061731	3.39044e-07	AD	Control	160
ENSG00000100220|RTCB	0.033871256	1.86865e-05	AD	Control	160
ENSG00000100221|JOSD1	0.104374106	5.32244e-07	AD	Control	160
ENSG00000100226|GTPBP1	-0.061134555	1.0518e-05	AD	Control	160
ENSG00000100239|PPP6R2	-0.167484168	9.58272e-09	AD	Control	160
ENSG00000100246|DNAL4	-0.354593912	1.80671e-09	AD	Control	160
ENSG00000100249|C22orf31	-0.420349107	1.52274e-06	AD	Control	160
ENSG00000100258|LMF2	-0.173660361	2.80692e-08	AD	Control	160
ENSG00000183741|CBX6	-0.064908538	1.28291e-05	AD	Control	160
ENSG00000100263|RHBDD3	-0.183863005	8.51749e-08	AD	Control	160
ENSG00000243811|APOBEC3D	0.241440777	2.67138e-06	AD	Control	160
ENSG00000100276|RASL10A	-0.268970043	6.65764e-07	AD	Control	160
ENSG00000100281|HMGXB4	0.000924125	3.0428e-05	AD	Control	160
ENSG00000100290|BIK	0.073330912	2.00743e-05	AD	Control	160
ENSG00000100292|HMOX1	0.147724754	1.45185e-05	AD	Control	160
ENSG00000184117|NIPSNAP1	-0.173477406	8.3792e-07	AD	Control	160
ENSG00000100297|MCM5	-0.043041699	2.31937e-05	AD	Control	160
ENSG00000100299|ARSA	-0.280122617	1.64736e-09	AD	Control	160
ENSG00000100302|RASD2	-0.042964272	2.40904e-05	AD	Control	160
ENSG00000100304|TTLL12	-0.0012026	3.03605e-05	AD	Control	160
ENSG00000100307|CBX7	-0.049279167	1.39701e-05	AD	Control	160
ENSG00000100312|ACR	-0.241991482	4.62071e-06	AD	Control	160
ENSG00000100314|CABP7	-0.185741746	8.11078e-06	AD	Control	160
ENSG00000100316|RPL3	-0.182708124	2.17393e-07	AD	Control	160
ENSG00000100321|SYNGR1	-0.163353214	6.4391e-06	AD	Control	160
ENSG00000100324|TAB1	-0.163354029	1.34378e-08	AD	Control	160
ENSG00000100341|PNPLA5	-0.190600584	4.36272e-06	AD	Control	160
ENSG00000100344|PNPLA3	0.096555091	1.33278e-05	AD	Control	160
ENSG00000100345|MYH9	0.229460526	7.53553e-08	AD	Control	160
ENSG00000100348|TXN2	-0.084428916	3.00698e-06	AD	Control	160
ENSG00000100350|FOXRED2	0.09972701	4.76505e-06	AD	Control	160
ENSG00000100353|EIF3D	-0.162602361	1.30099e-10	AD	Control	160
ENSG00000239900|ADSL	-0.019413528	2.09833e-05	AD	Control	160
ENSG00000100362|PVALB	-0.757074362	1.01718e-07	AD	Control	160
ENSG00000100373|UPK3A	-0.729601713	9.91802e-08	AD	Control	160
ENSG00000100376|FAM118A	-0.069213406	2.24488e-05	AD	Control	160
ENSG00000100380|ST13	0.126753202	1.76167e-06	AD	Control	160
ENSG00000100385|IL2RB	0.042874905	2.59723e-05	AD	Control	160
ENSG00000100387|RBX1	-0.260921078	1.86914e-10	AD	Control	160
ENSG00000100395|L3MBTL2	-0.180526644	2.69862e-09	AD	Control	160
ENSG00000100399|CHADL	-0.580707957	6.71376e-10	AD	Control	160
ENSG00000100410|PHF5A	-0.046752467	1.47061e-05	AD	Control	160
ENSG00000100412|ACO2	-0.009896519	2.76592e-05	AD	Control	160
ENSG00000100417|PMM1	-0.083164647	4.243e-06	AD	Control	160
ENSG00000100422|CERK	0.095680917	4.63585e-06	AD	Control	160
ENSG00000100425|BRD1	-0.059518579	8.69275e-06	AD	Control	160
ENSG00000100426|ZBED4	0.013725889	2.52841e-05	AD	Control	160
ENSG00000100429|HDAC10	-0.210296198	6.30001e-07	AD	Control	160
ENSG00000129465|RIPK3	-0.051184747	2.41897e-05	AD	Control	160
ENSG00000090060|PAPOLA	0.207724957	9.83857e-09	AD	Control	160
ENSG00000080824|HSP90AA1	0.159418394	5.12291e-06	AD	Control	160
ENSG00000087303|NID2	0.105358857	1.26184e-05	AD	Control	160
ENSG00000075413|MARK3	-0.099219587	1.62031e-06	AD	Control	160
ENSG00000023608|SNAPC1	0.021943428	2.21068e-05	AD	Control	160
ENSG00000092201|SUPT16H	-0.187116484	6.97086e-10	AD	Control	160
ENSG00000100439|ABHD4	0.303833057	7.01763e-08	AD	Control	160
ENSG00000100442|FKBP3	-0.193873662	3.25955e-09	AD	Control	160
ENSG00000100448|CTSG	-2.144488948	7.31484e-08	AD	Control	160
ENSG00000100450|GZMH	-0.14351485	2.24848e-05	AD	Control	160
ENSG00000100453|GZMB	-0.183245487	1.74061e-05	AD	Control	160
ENSG00000100462|PRMT5	-0.010114262	2.62954e-05	AD	Control	160
ENSG00000100473|COCH	0.104579736	1.85427e-05	AD	Control	160
ENSG00000100478|AP4S1	-0.13768617	3.61621e-06	AD	Control	160
ENSG00000100479|POLE2	-0.143113616	3.77343e-06	AD	Control	160
ENSG00000100485|SOS2	0.099948728	7.32725e-06	AD	Control	160
ENSG00000100490|CDKL1	0.000578627	3.05668e-05	AD	Control	160
ENSG00000100504|PYGL	0.291860323	5.26222e-07	AD	Control	160
ENSG00000100522|GNPNAT1	0.128753833	8.21009e-07	AD	Control	160
ENSG00000100526|CDKN3	-0.185078023	3.8453e-06	AD	Control	160
ENSG00000100528|CNIH1	0.103017989	2.27418e-06	AD	Control	160
ENSG00000100532|CGRRF1	0.073734979	4.24001e-06	AD	Control	160
ENSG00000100554|ATP6V1D	-0.193592557	1.42936e-06	AD	Control	160
ENSG00000100557|CCDC198	-0.021221445	2.78905e-05	AD	Control	160
ENSG00000100558|PLEK2	0.293125023	4.19321e-06	AD	Control	160
ENSG00000100565|LRRC74A	0.014091494	2.96474e-05	AD	Control	160
ENSG00000100564|PIGH	-0.042900611	9.00267e-06	AD	Control	160
ENSG00000100567|PSMA3	-0.087415328	5.61526e-07	AD	Control	160
ENSG00000100568|VTI1B	-0.190564142	1.29269e-07	AD	Control	160
ENSG00000100575|TIMM9	-0.040504934	1.21561e-05	AD	Control	160
ENSG00000100577|GSTZ1	-0.368777627	4.34173e-08	AD	Control	160
ENSG00000100580|TMED8	0.05089901	1.44021e-05	AD	Control	160
ENSG00000100583|SAMD15	-0.081781381	1.46897e-05	AD	Control	160
ENSG00000100591|AHSA1	0.121590883	6.04277e-06	AD	Control	160
ENSG00000100593|ISM2	0.040231689	2.62949e-05	AD	Control	160
ENSG00000100596|SPTLC2	0.015068959	2.8436e-05	AD	Control	160
ENSG00000100599|RIN3	0.022959466	2.7407e-05	AD	Control	160
ENSG00000100601|ALKBH1	0.016924178	2.29452e-05	AD	Control	160
ENSG00000100604|CHGA	0.128739931	1.67172e-05	AD	Control	160
ENSG00000100612|DHRS7	0.066039154	7.69219e-06	AD	Control	160
ENSG00000100625|SIX4	0.29090903	7.36884e-07	AD	Control	160
ENSG00000100629|CEP128	-0.066738571	1.81279e-05	AD	Control	160
ENSG00000100632|ERH	-0.138327146	2.05584e-07	AD	Control	160
ENSG00000100652|SLC10A1	0.15570177	1.16434e-05	AD	Control	160
ENSG00000100664|EIF5	0.15770895	7.88027e-07	AD	Control	160
ENSG00000100678|SLC8A3	-0.234810983	1.48346e-06	AD	Control	160
ENSG00000100711|ZFYVE21	0.013552813	2.67597e-05	AD	Control	160
ENSG00000100714|MTHFD1	-0.166918576	3.46989e-10	AD	Control	160
ENSG00000100739|BDKRB1	-0.161062186	7.30417e-06	AD	Control	160
ENSG00000100749|VRK1	-0.267278906	1.32915e-08	AD	Control	160
ENSG00000100767|PAPLN	0.069502851	2.14227e-05	AD	Control	160
ENSG00000100823|APEX1	-0.021867909	2.17849e-05	AD	Control	160
ENSG00000100836|PABPN1	-0.283817542	1.08531e-08	AD	Control	160
ENSG00000100842|EFS	-0.370185844	1.189e-07	AD	Control	160
ENSG00000100852|ARHGAP5	0.328841733	2.11716e-10	AD	Control	160
ENSG00000100865|CINP	-0.151397635	2.59853e-08	AD	Control	160
ENSG00000100883|SRP54	-0.062132002	1.04299e-05	AD	Control	160
ENSG00000100889|PCK2	0.129495092	4.70558e-06	AD	Control	160
ENSG00000100906|NFKBIA	0.514795649	1.28973e-11	AD	Control	160
ENSG00000100908|EMC9	-0.355442467	3.34292e-11	AD	Control	160
ENSG00000100911|PSME2	-0.159354976	1.71117e-06	AD	Control	160
ENSG00000100916|BRMS1L	-0.105769144	5.47291e-06	AD	Control	160
ENSG00000100941|PNN	-0.226366005	1.81565e-09	AD	Control	160
ENSG00000100949|RABGGTA	-0.0593807	1.11366e-05	AD	Control	160
ENSG00000019186|CYP24A1	-0.348045074	2.80862e-06	AD	Control	160
ENSG00000132670|PTPRA	0.033863489	1.55111e-05	AD	Control	160
ENSG00000088833|NSFL1C	0.023088155	1.87836e-05	AD	Control	160
ENSG00000020256|ZFP64	0.004159457	2.89474e-05	AD	Control	160
ENSG00000089012|SIRPG	-0.014586033	2.94067e-05	AD	Control	160
ENSG00000100983|GSS	-0.336255637	1.83396e-12	AD	Control	160
ENSG00000100994|PYGB	-0.13926093	1.08307e-06	AD	Control	160
ENSG00000101000|PROCR	0.155020687	6.69296e-06	AD	Control	160
ENSG00000101057|MYBL2	-0.558984093	1.47843e-06	AD	Control	160
ENSG00000101074|R3HDML	-0.362550313	1.07165e-06	AD	Control	160
ENSG00000101104|PABPC1L	-0.08932922	1.48854e-05	AD	Control	160
ENSG00000101115|SALL4	-0.055806801	2.17086e-05	AD	Control	160
ENSG00000101138|CSTF1	0.038444011	1.74101e-05	AD	Control	160
ENSG00000101150|TPD52L2	-0.024719417	1.94998e-05	AD	Control	160
ENSG00000101160|CTSZ	-0.008641747	2.86758e-05	AD	Control	160
ENSG00000101162|TUBB1	0.519534387	1.15219e-08	AD	Control	160
ENSG00000101187|SLCO4A1	0.422452417	1.1753e-06	AD	Control	160
ENSG00000101190|TCFL5	-0.457461019	8.41947e-10	AD	Control	160
ENSG00000101197|BIRC7	0.146793065	1.69005e-05	AD	Control	160
ENSG00000185019|UBOX5	-0.083318242	5.38306e-06	AD	Control	160
ENSG00000101210|EEF1A2	-0.155267685	1.07343e-05	AD	Control	160
ENSG00000101213|PTK6	-0.950157612	1.0630100000000002e-18	AD	Control	160
ENSG00000125508|SRMS	-0.985995878	2.08619e-13	AD	Control	160
ENSG00000101220|C20orf27	-0.203519795	2.11291e-07	AD	Control	160
ENSG00000101255|TRIB3	0.117426701	1.0167e-05	AD	Control	160
ENSG00000101266|CSNK2A1	0.055414935	8.31166e-06	AD	Control	160
ENSG00000172264|MACROD2	-0.211396818	9.96722e-07	AD	Control	160
ENSG00000101282|RSPO4	-0.423919679	1.28114e-08	AD	Control	160
ENSG00000101292|PROKR2	0.271105378	1.25663e-05	AD	Control	160
ENSG00000101311|FERMT1	-0.015513482	2.87191e-05	AD	Control	160
ENSG00000101327|PDYN	0.421276311	1.26114e-06	AD	Control	160
ENSG00000101337|TM9SF4	-0.074801207	2.23258e-06	AD	Control	160
ENSG00000101342|TLDC2	-0.264183395	4.34948e-06	AD	Control	160
ENSG00000101400|SNTA1	0.09322845	1.42925e-05	AD	Control	160
ENSG00000101405|OXT	-0.273868561	9.46592e-06	AD	Control	160
ENSG00000101417|PXMP4	0.017584723	2.37811e-05	AD	Control	160
ENSG00000101421|CHMP4B	-0.119887847	1.07529e-06	AD	Control	160
ENSG00000129988|LBP	-0.123798548	2.41897e-05	AD	Control	160
ENSG00000101438|SLC32A1	-0.932518337	1.45726e-09	AD	Control	160
ENSG00000101443|WFDC2	-0.318030183	1.98086e-09	AD	Control	160
ENSG00000101444|AHCY	-0.069984105	3.60438e-06	AD	Control	160
ENSG00000101446|SPINT3	0.239686673	3.06673e-05	AD	Control	160
ENSG00000101464|PIGU	-0.171680182	2.84916e-07	AD	Control	160
ENSG00000101473|ACOT8	-0.108281409	1.7649e-06	AD	Control	160
ENSG00000101474|APMAP	-0.118818622	2.64481e-06	AD	Control	160
ENSG00000091164|TXNL1	-0.009355451	2.74801e-05	AD	Control	160
ENSG00000101608|MYL12A	0.40479898	2.78161e-10	AD	Control	160
ENSG00000101695|RNF125	-0.189513857	2.8745e-06	AD	Control	160
ENSG00000101751|POLI	-0.05428499	1.62196e-05	AD	Control	160
ENSG00000007952|NOX1	-0.25487532	4.32888e-07	AD	Control	160
ENSG00000006756|ARSD	0.017907255	2.64473e-05	AD	Control	160
ENSG00000273841|TAF9	-0.130160108	4.38386e-06	AD	Control	160
ENSG00000067829|IDH3G	-0.187918465	1.7598e-07	AD	Control	160
ENSG00000077713|SLC25A43	0.359522139	1.51727e-09	AD	Control	160
ENSG00000123569|H2BFWT	-0.565278717	6.18274e-06	AD	Control	160
ENSG00000101825|MXRA5	0.413513243	5.68658e-07	AD	Control	160
ENSG00000101842|VSIG1	-0.090444258	1.36697e-05	AD	Control	160
ENSG00000101843|PSMD10	-0.035740338	1.50074e-05	AD	Control	160
ENSG00000101846|STS	-0.258714091	2.51684e-06	AD	Control	160
ENSG00000101849|TBL1X	0.447903238	2.71012e-12	AD	Control	160
ENSG00000101856|PGRMC1	-0.126519651	4.52637e-06	AD	Control	160
ENSG00000101883|RHOXF1	-0.379742863	2.47373e-06	AD	Control	160
ENSG00000101888|NXT2	0.221681109	5.23997e-07	AD	Control	160
ENSG00000101890|GUCY2F	0.251042886	1.82588e-05	AD	Control	160
ENSG00000101892|ATP1B4	-0.248276307	1.76159e-06	AD	Control	160
ENSG00000101916|TLR8	0.295793065	7.83514e-06	AD	Control	160
ENSG00000101940|WDR13	-0.375965585	8.51584e-10	AD	Control	160
ENSG00000101951|PAGE4	0.15320133	2.26926e-05	AD	Control	160
ENSG00000101958|GLRA2	-0.331427776	2.30504e-06	AD	Control	160
ENSG00000101972|STAG2	0.207381269	1.72846e-07	AD	Control	160
ENSG00000101981|F9	-0.017296852	3.06673e-05	AD	Control	160
ENSG00000101986|ABCD1	0.090471633	1.10805e-05	AD	Control	160
ENSG00000085185|BCORL1	0.179187052	1.37589e-08	AD	Control	160
ENSG00000102057|KCND1	-0.063989297	1.46425e-05	AD	Control	160
ENSG00000102078|SLC25A14	-0.171111126	2.03604e-06	AD	Control	160
ENSG00000102081|FMR1	-0.095575117	1.69286e-07	AD	Control	160
ENSG00000102103|PQBP1	-0.088522196	4.59388e-06	AD	Control	160
ENSG00000102109|PCSK1N	-0.316891641	3.48874e-07	AD	Control	160
ENSG00000102128|RAB40AL	0.250196932	2.99921e-06	AD	Control	160
ENSG00000102195|GPR50	-0.002830823	3.06673e-05	AD	Control	160
ENSG00000086758|HUWE1	0.034705023	1.08437e-05	AD	Control	160
ENSG00000102218|RP2	0.293762422	7.15148e-09	AD	Control	160
ENSG00000102226|USP11	-0.200584674	6.90306e-07	AD	Control	160
ENSG00000102241|HTATSF1	-0.10446464	6.66498e-07	AD	Control	160
ENSG00000102265|TIMP1	0.449349739	3.10213e-07	AD	Control	160
ENSG00000102309|PIN4	-0.12595013	9.39508e-07	AD	Control	160
ENSG00000102313|ITIH6	-0.000656981	3.06673e-05	AD	Control	160
ENSG00000102316|MAGED2	0.035961642	1.66118e-05	AD	Control	160
ENSG00000102393|GLA	-0.129927242	2.39818e-07	AD	Control	160
ENSG00000075673|ATP12A	-0.86538015	1.34336e-07	AD	Control	160
ENSG00000102471|NDFIP2	-0.123482422	1.02153e-05	AD	Control	160
ENSG00000102539|MLNR	0.184719265	1.58417e-05	AD	Control	160
ENSG00000102575|ACP5	0.324570259	6.99838e-07	AD	Control	160
ENSG00000102606|ARHGEF7	0.028804182	2.20157e-05	AD	Control	160
ENSG00000102683|SGCG	0.200261582	9.51678e-06	AD	Control	160
ENSG00000102796|DHRS12	-0.196473721	2.34035e-07	AD	Control	160
ENSG00000102837|OLFM4	-0.550094741	1.28288e-07	AD	Control	160
ENSG00000065057|NTHL1	-0.381363735	5.64929e-11	AD	Control	160
ENSG00000006194|ZNF263	0.106805914	1.06076e-06	AD	Control	160
ENSG00000087245|MMP2	0.233999274	3.43998e-06	AD	Control	160
ENSG00000177200|CHD9	0.087617225	7.42589e-06	AD	Control	160
ENSG00000122386|ZNF205	-0.084730382	1.15523e-05	AD	Control	160
ENSG00000091651|ORC6	-0.338178153	1.56478e-11	AD	Control	160
ENSG00000125149|C16orf70	-0.099065412	3.77847e-06	AD	Control	160
ENSG00000102879|CORO1A	-0.190095922	1.43819e-06	AD	Control	160
ENSG00000102891|MT4	-0.18151834	2.32613e-05	AD	Control	160
ENSG00000102897|LYRM1	-0.151263778	1.20077e-07	AD	Control	160
ENSG00000102898|NUTF2	-0.140731901	9.43738e-08	AD	Control	160
ENSG00000102924|CBLN1	0.149844597	1.24209e-05	AD	Control	160
ENSG00000102931|ARL2BP	-0.101806177	2.7258e-06	AD	Control	160
ENSG00000102934|PLLP	-0.475688292	3.1098e-08	AD	Control	160
ENSG00000102962|CCL22	-0.317476351	1.66752e-08	AD	Control	160
ENSG00000102967|DHODH	-0.126920094	1.14287e-06	AD	Control	160
ENSG00000102970|CCL17	0.170134375	1.60167e-05	AD	Control	160
