ensembl_id,symbol,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000132382.14,MYBBP1A,-0.165958697,-0.405836611,0.073919217,0.119309577,-1.392580438,0.170435707,0.332907906,-5.403410433
ENSG00000125901.5,MRPS26,-0.167027966,-0.408469512,0.07441358,0.020404397,-1.392476026,0.170467107,0.332928622,-5.403548493
ENSG00000130811.11,EIF3G,0.159329364,-0.071014437,0.389673165,-0.135955798,1.392290409,0.170522938,0.332997043,-5.403793902
ENSG00000011258.15,MBTD1,0.165765899,-0.07400333,0.405535129,-0.150124313,1.391593156,0.170732788,0.333366179,-5.40471549
ENSG00000154889.16,MPPE1,-0.219163826,-0.536194775,0.097867124,-0.074876471,-1.391482503,0.170766109,0.333390584,-5.404861707
ENSG00000156076.9,WIF1,-0.843440661,-2.063714402,0.37683308,0.932745174,-1.391258421,0.170833603,0.333461389,-5.405157774
ENSG00000258114.1,AC005871.2,0.641885501,-0.286805212,1.570576214,0.263321572,1.391223808,0.170844031,0.333461389,-5.405203502
ENSG00000266412.5,NCOA4,-0.130453555,-0.319221996,0.058314886,-0.085973565,-1.391031832,0.170901874,0.33353363,-5.40545711
ENSG00000270885.1,RASL10B,0.262035643,-0.117161278,0.641232564,0.353471828,1.390932662,0.17093176,0.333551299,-5.405588104
ENSG00000257835.1,AC073591.1,-0.394197422,-0.964811823,0.176416979,0.30262363,-1.390533926,0.171051964,0.333733288,-5.40611471
ENSG00000275464.4,FP565260.1,0.564433871,-0.252632411,1.381500153,-0.266629957,1.390485027,0.17106671,0.333733288,-5.406179281
ENSG00000148814.17,LRRC27,0.160235799,-0.071791363,0.392262961,0.122166893,1.390052686,0.171197128,0.333947029,-5.406750095
ENSG00000134042.12,MRO,0.617937018,-0.276954709,1.512828746,0.031395956,1.389902249,0.171242526,0.333961942,-5.406948677
ENSG00000130177.15,CDC16,-0.130900768,-0.320472063,0.058670528,-0.106118595,-1.389889116,0.17124649,0.333961942,-5.406966012
ENSG00000100362.12,PVALB,-1.106786292,-2.709866963,0.49629438,0.645239087,-1.389693198,0.171305628,0.333998449,-5.407224598
ENSG00000145451.12,GLRA3,-0.533812371,-1.307011051,0.239386309,0.437507035,-1.389658436,0.171316122,0.333998449,-5.407270475
ENSG00000068001.13,HYAL2,0.715826642,-0.321038816,1.7526921,0.026276455,1.389619787,0.171327791,0.333998449,-5.407321483
ENSG00000155366.16,RHOC,0.570774755,-0.256437504,1.397987014,-0.040290558,1.388859559,0.17155744,0.334405425,-5.40832452
ENSG00000144867.11,SRPRB,-0.2922346,-0.7158502,0.131381,-0.060611318,-1.388577832,0.171642604,0.334530703,-5.4086961
ENSG00000138675.16,FGF5,-0.761338392,-1.865163774,0.342486989,0.729460869,-1.388314605,0.171722205,0.33464511,-5.409043217
ENSG00000270647.5,TAF15,0.179330347,-0.080850198,0.439510892,-0.1848171,1.387361082,0.172010794,0.335166706,-5.410300122
ENSG00000124486.12,USP9X,-0.147272092,-0.360986688,0.066442503,-0.032708031,-1.387064996,0.172100482,0.335285123,-5.410690251
ENSG00000163093.11,BBS5,-0.242193917,-0.593665614,0.109277779,0.104783688,-1.3870222,0.172113449,0.335285123,-5.410746634
ENSG00000152558.14,TMEM123,0.482350912,-0.217721249,1.182423074,-0.241628407,1.386854289,0.17216433,0.335343441,-5.410967837
ENSG00000117000.8,RLF,-0.205951076,-0.504902941,0.093000789,-0.053752363,-1.386670692,0.172219978,0.335386041,-5.411209678
ENSG00000158292.6,GPR153,0.370769273,-0.167437703,0.908976248,0.536285981,1.386643917,0.172228095,0.335386041,-5.411244944
ENSG00000256973.1,AC053513.1,-0.474614718,-1.163646526,0.21441709,0.014283084,-1.386476359,0.172278895,0.33539065,-5.411465627
ENSG00000177606.6,JUN,0.257590068,-0.116385146,0.631565282,0.010605349,1.386426443,0.172294031,0.33539065,-5.411531365
ENSG00000205544.3,TMEM256,-0.317782779,-0.779160798,0.143595239,-0.1628029,-1.386385467,0.172306457,0.33539065,-5.411585327
ENSG00000121039.9,RDH10,0.498091484,-0.225084024,1.221266992,-0.015569036,1.386359763,0.172314252,0.33539065,-5.411619176
ENSG00000198431.15,TXNRD1,0.297636897,-0.134806902,0.730080697,0.047169981,1.385375913,0.172612819,0.33593094,-5.412914368
ENSG00000189077.10,TMEM120A,0.248189325,-0.112467392,0.608846042,-0.026340045,1.385158946,0.172678715,0.33601834,-5.413199881
ENSG00000122420.9,PTGFR,-0.649111214,-1.592472188,0.29424976,0.113824303,-1.385006284,0.172725092,0.336067743,-5.413400749
ENSG00000162032.15,SPSB3,0.170704394,-0.077401055,0.418809844,0.023997061,1.384901658,0.172756883,0.336088754,-5.413538401
ENSG00000173757.9,STAT5B,0.175465515,-0.079584203,0.430515233,-0.050441129,1.384769427,0.172797067,0.336090169,-5.413712357
ENSG00000100099.20,HPS4,0.136638603,-0.061975046,0.335252253,-0.025340323,1.384761117,0.172799592,0.336090169,-5.413723289
ENSG00000155324.9,GRAMD2B,0.473920611,-0.215052514,1.162893736,-0.036652916,1.384566607,0.172858716,0.336164327,-5.413979148
ENSG00000007341.18,ST7L,-0.163091562,-0.40038408,0.074200955,-0.124598518,-1.383432544,0.173203742,0.336794404,-5.415470242
ENSG00000182185.18,RAD51B,0.437892533,-0.199415202,1.075200269,-0.212443198,1.383021361,0.173328972,0.336996984,-5.416010598
ENSG00000261187.1,AC079322.1,0.394610232,-0.179773248,0.968993712,-0.160806904,1.382855941,0.173379371,0.337033691,-5.416227943
ENSG00000146648.17,EGFR,0.415350853,-0.189245099,1.019946805,0.170906979,1.382803308,0.17339541,0.337033691,-5.416297093
ENSG00000153944.10,MSI2,0.347291757,-0.158294566,0.85287808,0.013800159,1.382641846,0.173444618,0.337033691,-5.416509207
ENSG00000165389.6,SPTSSA,0.326384174,-0.148773966,0.801542313,-0.116034917,1.382615613,0.173452614,0.337033691,-5.416543668
ENSG00000142235.9,LMTK3,0.186507893,-0.085015217,0.458031004,0.338443006,1.382614012,0.173453102,0.337033691,-5.41654577
ENSG00000197958.12,RPL12,0.241283868,-0.110028981,0.592596718,-0.243457037,1.382435221,0.173507606,0.337098687,-5.41678062
ENSG00000244038.9,DDOST,-0.158983797,-0.390517643,0.072550049,0.039251769,-1.382130076,0.173600659,0.337238554,-5.417181375
ENSG00000089157.15,RPLP0,0.29553478,-0.1350569,0.726126461,-0.122561143,1.381508311,0.173790385,0.33756616,-5.417997705
ENSG00000102172.15,SMS,-0.355223948,-0.872821274,0.162373379,0.240930663,-1.381404128,0.173822191,0.337586984,-5.418134455
ENSG00000157992.12,KRTCAP3,0.446978834,-0.204381555,1.098339222,0.003672142,1.38126228,0.173865503,0.337630148,-5.418320632
ENSG00000064726.9,BTBD1,-0.162289748,-0.398821406,0.074241909,0.016631002,-1.381059375,0.173927473,0.337709527,-5.418586913
ENSG00000226101.1,LINC02097,0.710467461,-0.325521327,1.746456248,-0.046481524,1.380383232,0.174134098,0.338069728,-5.41947399
ENSG00000242247.10,ARFGAP3,0.203250256,-0.093202132,0.499702643,-0.094277788,1.380024148,0.174243909,0.338241905,-5.419944934
ENSG00000137571.10,SLCO5A1,-0.401207036,-0.986452273,0.1840382,0.081494324,-1.379879591,0.174288131,0.338286734,-5.42013449
ENSG00000235173.6,HGH1,0.284516647,-0.130616572,0.699649866,0.126187222,1.379528678,0.174395516,0.338454134,-5.420594564
ENSG00000170619.9,COMMD5,0.226667382,-0.104196391,0.557531156,0.004715988,1.378955809,0.174570932,0.338744377,-5.42134541
ENSG00000138433.15,CIR1,-0.193034349,-0.474815344,0.088746646,-0.070030497,-1.378902106,0.174587384,0.338744377,-5.421415782
ENSG00000254535.3,PABPC4L,0.712206046,-0.3277962,1.752208291,0.057399636,1.378421114,0.174734782,0.338989289,-5.422045962
ENSG00000119636.15,BBOF1,-0.217726486,-0.535750112,0.100297139,0.032364027,-1.378041883,0.174851065,0.339173782,-5.422542677
ENSG00000101695.8,RNF125,0.45715143,-0.210652637,1.124955498,-0.477811896,1.377912249,0.174890827,0.339209816,-5.422712441
ENSG00000197136.4,PCNX3,0.214813086,-0.099000529,0.528626702,0.017439937,1.377842228,0.174912308,0.339210388,-5.422804133
ENSG00000147255.18,IGSF1,-0.432410824,-1.064151229,0.199329581,-0.25420234,-1.377743721,0.174942531,0.339227911,-5.422933119
ENSG00000141012.12,GALNS,0.213239099,-0.09835341,0.524831608,-0.027047499,1.37749607,0.17501853,0.339334182,-5.423257359
ENSG00000101745.16,ANKRD12,0.12271526,-0.056626662,0.302057182,-0.107159144,1.377296012,0.175079942,0.33941215,-5.423519247
ENSG00000172346.14,CSDC2,0.410866985,-0.189630365,1.011364334,0.421826617,1.377211651,0.175105843,0.339421266,-5.423629671
ENSG00000171368.11,TPPP,-0.161643249,-0.397980938,0.074694441,-0.15768758,-1.37668672,0.17526708,0.339692679,-5.424316634
ENSG00000111554.14,MDM1,-0.175543763,-0.432237514,0.081149987,-0.034763131,-1.376514045,0.175320144,0.33974901,-5.424542557
ENSG00000276045.3,ORAI1,0.66034529,-0.305305067,1.625995647,-0.171276037,1.376454047,0.175338584,0.33974901,-5.424621051
ENSG00000107789.15,MINPP1,-0.250443048,-0.616817349,0.115931252,-0.00600963,-1.375924223,0.175501491,0.34002352,-5.425314066
ENSG00000148290.9,SURF1,0.362247875,-0.167795444,0.892291194,-0.042386202,1.375640711,0.175588711,0.340151344,-5.425684802
ENSG00000182132.13,KCNIP1,-0.504286679,-1.242279427,0.233706069,0.11563988,-1.375421916,0.175656045,0.340240616,-5.425970863
ENSG00000175984.14,DENND2C,0.482527162,-0.223714978,1.188769303,-0.010832697,1.375240571,0.175711868,0.340289189,-5.426207928
ENSG00000127952.16,STYXL1,0.388869277,-0.180308005,0.95804656,-0.053488783,1.375202372,0.175723628,0.340289189,-5.42625786
ENSG00000133835.15,HSD17B4,-0.147881035,-0.364385402,0.068623331,-0.177093059,-1.374853301,0.175831127,0.340456183,-5.426714096
ENSG00000140284.10,SLC27A2,-0.890950938,-2.196003594,0.414101718,0.282970566,-1.374156805,0.176045769,0.340830568,-5.427624096
ENSG00000285230.1,RALY-AS1,-0.464140293,-1.144116798,0.215836211,-0.369041656,-1.373934104,0.176114442,0.340922298,-5.427914974
ENSG00000226828.1,AL591885.1,-0.684726732,-1.68795872,0.318505256,0.327324287,-1.373809294,0.176152937,0.340955595,-5.428077973
ENSG00000010626.14,LRRC23,0.242598407,-0.112889512,0.598086325,-0.036878949,1.373642239,0.176204473,0.341014121,-5.428296124
ENSG00000159873.9,CCDC117,0.287613953,-0.133881415,0.709109322,-0.076570764,1.373496897,0.17624932,0.341059689,-5.4284859
ENSG00000176148.15,TCP11L1,-0.218251008,-0.538269331,0.101767315,0.002640341,-1.372751576,0.176479436,0.341463717,-5.429458793
ENSG00000273759.1,AL117379.1,0.413247593,-0.192867357,1.019362542,-0.092377368,1.372353121,0.176602553,0.341660643,-5.429978711
ENSG00000240996.1,AL157400.4,-0.529831509,-1.307071106,0.247408087,-0.200367603,-1.372124134,0.176673337,0.341756288,-5.430277439
ENSG00000204842.15,ATXN2,-0.089931844,-0.221868926,0.042005237,-0.093810014,-1.372009645,0.176708735,0.341763554,-5.43042678
ENSG00000100614.17,PPM1A,-0.176125703,-0.434522676,0.082271271,0.009252665,-1.371973915,0.176719784,0.341763554,-5.430473384
ENSG00000140992.18,PDPK1,-0.155535502,-0.383742089,0.072671085,0.202400584,-1.371866646,0.176752957,0.341786424,-5.430613292
ENSG00000173598.13,NUDT4,-0.201679502,-0.497614767,0.094255763,0.239664633,-1.371751923,0.17678844,0.341813755,-5.430762913
ENSG00000183397.5,C19orf71,0.465925237,-0.217833211,1.149683685,-0.018288956,1.371589234,0.176838768,0.34186978,-5.43097507
ENSG00000187479.6,C11orf96,0.708797869,-0.331608689,1.749204428,-0.145402203,1.371291741,0.176930827,0.34197441,-5.43136296
ENSG00000173171.14,MTX1,-0.254585874,-0.628283098,0.11911135,0.028690556,-1.371276296,0.176935607,0.34197441,-5.431383096
ENSG00000033122.18,LRRC7,-0.431027758,-1.063777732,0.201722215,0.14306288,-1.371145814,0.176975997,0.342011188,-5.431553201
ENSG00000144713.12,RPL32,0.329114073,-0.154098462,0.812326607,-0.192083086,1.370941109,0.177039377,0.34209238,-5.431820037
ENSG00000153253.16,SCN3A,-0.341314206,-0.842544262,0.15991585,0.248427869,-1.370653872,0.177128339,0.34222298,-5.432194394
ENSG00000164896.19,FASTK,0.193648112,-0.090760115,0.478056339,0.135509569,1.370508237,0.177173457,0.34226885,-5.432384172
ENSG00000154305.16,MIA3,-0.198156009,-0.489209894,0.092897877,0.053830732,-1.370390638,0.177209897,0.342285929,-5.432537404
ENSG00000240230.5,COX19,0.178710293,-0.083799999,0.441220585,-0.05665027,1.370294046,0.177239831,0.342285929,-5.432663253
ENSG00000108175.16,ZMIZ1,0.244000509,-0.114421154,0.602422172,0.055965054,1.370272746,0.177246433,0.342285929,-5.432691004
ENSG00000103150.5,MLYCD,0.303669763,-0.142428335,0.749767862,-0.109976337,1.370192912,0.177271178,0.342292429,-5.432795012
ENSG00000112309.10,B3GAT2,0.330733192,-0.155159349,0.816625734,-0.372939129,1.370086819,0.177304065,0.34231465,-5.432933223
ENSG00000166912.16,MTMR10,0.316031026,-0.148404682,0.780466735,-0.309336413,1.36966594,0.17743458,0.342515984,-5.433481416
ENSG00000158079.15,PTPDC1,-0.259672728,-0.641317929,0.121972474,-0.334118935,-1.369547413,0.177471349,0.342515984,-5.433635769
ENSG00000232593.7,KANTR,-0.442673823,-1.093300938,0.207953292,0.024443141,-1.36950058,0.177485879,0.342515984,-5.433696754
ENSG00000143869.6,GDF7,-0.44577964,-1.100990063,0.209430783,0.513543676,-1.36946195,0.177497864,0.342515984,-5.433747056
ENSG00000183018.8,SPNS2,0.186762996,-0.087753996,0.461279989,-0.134455491,1.369405724,0.17751531,0.342515984,-5.433820269
ENSG00000166473.17,PKD1L2,-0.649317259,-1.603975504,0.305340986,-0.588198727,-1.369050781,0.177625474,0.342687248,-5.43428238
ENSG00000179348.11,GATA2,0.715764343,-0.336701438,1.768230124,-0.050476656,1.368902805,0.177671417,0.342734586,-5.434475002
ENSG00000115970.18,THADA,0.166130034,-0.078197694,0.410457762,-0.141959356,1.368629623,0.177756257,0.342856937,-5.434830555
ENSG00000120686.11,UFM1,-0.10602939,-0.261982569,0.04992379,-0.107087054,-1.368492954,0.177798714,0.3428694,-5.435008409
ENSG00000240707.2,LINC01168,-0.589719095,-1.457120544,0.277682354,0.542177845,-1.368470957,0.177805548,0.3428694,-5.435037033
ENSG00000103343.12,ZNF174,0.299284712,-0.141301463,0.739870887,-0.100980968,1.367301234,0.178169251,0.343529369,-5.436558559
ENSG00000138867.16,GUCD1,0.371222397,-0.175962708,0.918407501,-0.049619042,1.365558914,0.178712052,0.344489765,-5.438822674
ENSG00000270379.5,HEATR9,0.603292843,-0.28599947,1.492585155,0.259795236,1.365507761,0.178728007,0.344489765,-5.438889106
ENSG00000105173.13,CCNE1,-0.365660413,-0.904689934,0.173369108,0.143972412,-1.365450412,0.178745897,0.344489765,-5.438963582
ENSG00000130165.10,ELOF1,-0.212057206,-0.524661764,0.100547353,0.039619994,-1.365426304,0.178753417,0.344489765,-5.43899489
ENSG00000167377.18,ZNF23,-0.186969153,-0.462612281,0.088673975,-0.091439667,-1.365316467,0.178787684,0.344514336,-5.439137519
ENSG00000277142.1,LINC00235,0.365819821,-0.173700902,0.905340544,0.026367954,1.364801968,0.178948266,0.344782273,-5.439805485
ENSG00000108854.15,SMURF2,0.211286783,-0.100367538,0.522941104,-0.054749915,1.364613664,0.179007066,0.344806522,-5.4400499
ENSG00000161653.10,NAGS,0.512604144,-0.24351022,1.268718507,0.126017673,1.364599357,0.179011534,0.344806522,-5.440068468
ENSG00000265313.6,LINC01476,-0.548092026,-1.35657904,0.260394989,0.176838321,-1.364554772,0.179025459,0.344806522,-5.440126334
ENSG00000168228.14,ZCCHC4,0.227259231,-0.107997594,0.562516056,-0.125544833,1.36444,0.179061307,0.344834086,-5.440275283
ENSG00000162600.11,OMA1,0.348247271,-0.165606353,0.862100896,-0.297728115,1.364139664,0.179155143,0.3449733,-5.440665004
ENSG00000010318.20,PHF7,-0.337497621,-0.835584865,0.160589623,-0.119020617,-1.363878975,0.179236621,0.34508869,-5.441003212
ENSG00000075292.18,ZNF638,0.124812555,-0.059418314,0.309043424,-0.136026989,1.363660975,0.17930478,0.345140081,-5.441285993
ENSG00000204371.11,EHMT2,0.145175062,-0.069112924,0.359463048,-0.016389769,1.363655709,0.179306426,0.345140081,-5.441292823
ENSG00000117614.9,SYF2,0.224636196,-0.107026483,0.556298876,-0.156344756,1.363307016,0.179415488,0.345292732,-5.441745044
ENSG00000257727.5,CNPY2,-0.202876055,-0.502420526,0.096668417,-0.111769673,-1.363264167,0.179428894,0.345292732,-5.441800608
ENSG00000157212.18,PAXIP1,0.175740468,-0.083764236,0.435245172,-0.069830299,1.363129392,0.179471064,0.345292732,-5.441975365
ENSG00000119326.14,CTNNAL1,-0.23177895,-0.57404019,0.11048229,0.200853276,-1.363097149,0.179481154,0.345292732,-5.442017171
ENSG00000109111.14,SUPT6H,0.125248575,-0.059713141,0.310210292,-0.063125087,1.363017666,0.179506028,0.345292732,-5.442120222
ENSG00000145545.11,SRD5A1,-0.250592245,-0.620664003,0.119479514,0.140873353,-1.362988592,0.179515127,0.345292732,-5.442157916
ENSG00000165478.6,HEPACAM,0.517780217,-0.247021244,1.282581677,-0.192393181,1.362722047,0.179598565,0.345411727,-5.442503454
ENSG00000281398.4,SNHG4,-0.390902174,-0.968498402,0.186694055,0.000290188,-1.362242027,0.179748903,0.345659343,-5.443125573
ENSG00000182450.12,KCNK4,-0.547830046,-1.357381482,0.26172139,0.510348239,-1.362109237,0.179790509,0.345659696,-5.443297638
ENSG00000141570.10,CBX8,0.374207891,-0.178777079,0.92719286,-0.04482938,1.362103634,0.179792265,0.345659696,-5.443304898
ENSG00000171793.14,CTPS1,-0.262437262,-0.650293177,0.125418653,-0.039519117,-1.361963967,0.179836034,0.345702333,-5.443485856
ENSG00000249306.5,LINC01411,0.870381531,-0.416099305,2.156862367,-0.304367359,1.361811145,0.179883934,0.345752902,-5.443683838
ENSG00000116044.15,NFE2L2,0.305156639,-0.145987167,0.756300445,-0.166333659,1.361502245,0.179980786,0.345897535,-5.444083958
ENSG00000117362.12,APH1A,0.334329381,-0.160107236,0.828765997,-0.100235516,1.361051178,0.180122284,0.346127928,-5.444668078
ENSG00000125691.12,RPL23,0.252375535,-0.121004468,0.625755538,-0.140702737,1.360525655,0.180287247,0.34640335,-5.445348393
ENSG00000152520.13,PAN3,0.119969689,-0.057553758,0.297493137,-0.097133113,1.360273846,0.180366332,0.346513719,-5.445674285
ENSG00000171853.15,TRAPPC12,-0.149049923,-0.3696267,0.071526853,-0.003300567,-1.360136541,0.180409465,0.346555003,-5.445851963
ENSG00000160285.14,LSS,0.240458726,-0.115445612,0.596363065,-0.341365464,1.359933893,0.180473141,0.346617463,-5.446114166
ENSG00000170946.14,DNAJC24,-0.184691105,-0.458061231,0.088679021,-0.083565614,-1.359895274,0.180485278,0.346617463,-5.446164132
ENSG00000183155.4,RABIF,-0.271842351,-0.67433216,0.130647457,0.015832727,-1.359479827,0.180615879,0.346826678,-5.446701546
ENSG00000182247.9,UBE2E2,-0.394013951,-0.977556873,0.18952897,0.015190777,-1.359093491,0.180737395,0.34692855,-5.447201169
ENSG00000198815.8,FOXJ3,-0.140718464,-0.349131871,0.067694942,-0.020636463,-1.359051681,0.180750549,0.34692855,-5.447255231
ENSG00000139211.6,AMIGO2,0.473558588,-0.227824617,1.174941794,0.250261237,1.359029528,0.180757519,0.34692855,-5.447283875
ENSG00000010379.15,SLC6A13,0.587103187,-0.282485829,1.456692202,0.173826759,1.35897332,0.180775205,0.34692855,-5.447356552
ENSG00000007520.3,TSR3,0.242940386,-0.116892973,0.602773745,-0.044139267,1.358966754,0.180777271,0.34692855,-5.447365041
ENSG00000108591.9,DRG2,0.170110551,-0.081926791,0.422147894,-0.013300948,1.358553977,0.180907194,0.347136276,-5.447898667
ENSG00000166275.15,BORCS7,-0.174452541,-0.432942693,0.084037611,-0.032210006,-1.358450553,0.180939758,0.347157156,-5.448032347
ENSG00000115353.10,TACR1,-0.406676702,-1.009404195,0.196050792,-0.020906343,-1.358122138,0.181043194,0.347313992,-5.448456777
ENSG00000204822.6,MRPL53,0.222694269,-0.10742237,0.552810909,-0.06335013,1.357851149,0.181128576,0.347422715,-5.448806919
ENSG00000179627.9,ZBTB42,0.51211812,-0.247059549,1.271295788,0.127426049,1.357804538,0.181143266,0.347422715,-5.448867139
ENSG00000101444.12,AHCY,-0.161234633,-0.400307136,0.07783787,-0.066016315,-1.357498141,0.181239848,0.34756632,-5.449262943
ENSG00000080166.15,DCT,-0.321960973,-0.799431489,0.155509543,0.074827383,-1.357273003,0.181310841,0.347660823,-5.449553723
ENSG00000144426.18,NBEAL1,0.154943008,-0.074925351,0.384811367,-0.11352249,1.356760919,0.181472396,0.347928935,-5.450214948
ENSG00000168658.18,VWA3B,0.622347512,-0.301116302,1.545811326,-0.274301134,1.356511917,0.181550993,0.348037949,-5.450536388
ENSG00000153989.7,NUS1,-0.206928929,-0.514108626,0.100250767,0.044050692,-1.355936156,0.18173283,0.348344827,-5.451279436
ENSG00000181472.4,ZBTB2,0.271485623,-0.131558521,0.674529768,-0.04716065,1.355828498,0.181766846,0.348368323,-5.451418342
ENSG00000165238.16,WNK2,-0.204682709,-0.50858344,0.099218021,0.369985065,-1.35568862,0.181811049,0.348411336,-5.451598804
ENSG00000079739.16,PGM1,-0.239373636,-0.594825442,0.116078169,0.095698322,-1.355520626,0.181864149,0.348447467,-5.451815517
ENSG00000166188.2,ZNF319,0.287380617,-0.139367179,0.714128413,0.051169103,1.355491268,0.18187343,0.348447467,-5.451853387
ENSG00000173706.13,HEG1,0.586595267,-0.284564074,1.457754607,-0.141170477,1.355350108,0.181918059,0.34849127,-5.452035462
ENSG00000250565.6,ATP6V1E2,0.282886628,-0.13725825,0.703031506,-0.012921144,1.355263942,0.181945305,0.348501768,-5.452146594
ENSG00000144655.14,CSRNP1,0.424438276,-0.206044951,1.054921502,-0.081169941,1.355038212,0.182016697,0.34859681,-5.452437697
ENSG00000172987.12,HPSE2,0.523974341,-0.254421024,1.302369706,0.526326732,1.354940789,0.182047515,0.348614134,-5.452563322
ENSG00000270127.2,AC027020.2,0.654171482,-0.317763883,1.626106846,0.083653429,1.354767472,0.182102352,0.34865565,-5.452786787
ENSG00000137819.13,PAQR5,0.643906962,-0.31280109,1.600615015,0.069053335,1.354734621,0.182112748,0.34865565,-5.452829141
ENSG00000140632.16,GLYR1,-0.100048768,-0.248710107,0.04861257,0.047215241,-1.354641093,0.182142346,0.348670625,-5.452949718
ENSG00000272899.3,ATP6V1FNB,0.294167365,-0.143033346,0.731368075,0.325334566,1.354328971,0.182241149,0.348801407,-5.45335205
ENSG00000173272.15,MZT2A,0.193237659,-0.093986007,0.480461324,0.067478209,1.35419774,0.182282703,0.348801407,-5.453521185
ENSG00000152409.8,JMY,-0.153014324,-0.38045241,0.074423761,0.010277824,-1.354189479,0.182285319,0.348801407,-5.453531831
ENSG00000044090.8,CUL7,0.163852057,-0.079702156,0.407406269,0.123361892,1.354150048,0.182297806,0.348801407,-5.453582648
ENSG00000112419.14,PHACTR2,0.146263316,-0.071175633,0.363702264,0.097532256,1.353968665,0.182355256,0.348869638,-5.453816388
ENSG00000064419.13,TNPO3,-0.141999317,-0.353129525,0.06913089,0.018031335,-1.353774782,0.18241668,0.348905688,-5.454066205
ENSG00000196428.12,TSC22D2,-0.21624762,-0.537773897,0.105278656,0.06637761,-1.353771617,0.182417683,0.348905688,-5.454070281
ENSG00000186487.19,MYT1L,-0.399364762,-0.993199011,0.194469486,0.355047266,-1.353676968,0.182447674,0.348921371,-5.454192224
ENSG00000181038.13,METTL23,0.340734956,-0.165968862,0.847438774,-0.163362905,1.353546098,0.18248915,0.348935817,-5.454360819
ENSG00000244005.12,NFS1,-0.169960973,-0.422714066,0.082792121,0.027984114,-1.353515602,0.182498815,0.348935817,-5.454400102
ENSG00000154957.13,ZNF18,-0.288341727,-0.717177285,0.140493831,-0.104392616,-1.353403342,0.1825344,0.348951376,-5.454544708
ENSG00000248714.6,AC091180.2,0.445552355,-0.21714053,1.10824524,-0.363704762,1.353309011,0.182564306,0.348951376,-5.45466621
ENSG00000164880.15,INTS1,0.148105449,-0.072189683,0.368400581,0.074512068,1.353245757,0.182584361,0.348951376,-5.454747679
ENSG00000183255.11,PTTG1IP,0.474764267,-0.231426079,1.180954613,-0.142611423,1.353214946,0.182594131,0.348951376,-5.454787361
ENSG00000115464.14,USP34,0.118833803,-0.057936597,0.295604202,-0.108484513,1.353134568,0.182619619,0.348958434,-5.454890878
ENSG00000264520.1,AC005154.4,0.511544566,-0.249725531,1.272814663,0.028809768,1.352555961,0.182803178,0.349267504,-5.455635885
ENSG00000206562.11,METTL6,-0.196390159,-0.488732408,0.095952091,-0.003901722,-1.352192973,0.182918406,0.349436546,-5.456103115
ENSG00000125319.14,C17orf53,0.615971213,-0.301008758,1.532951183,-0.024618486,1.352107135,0.182945662,0.349436546,-5.456213587
ENSG00000058668.14,ATP2B4,-0.170319491,-0.423876361,0.083237378,0.118403869,-1.352071031,0.182957128,0.349436546,-5.45626005
ENSG00000100359.20,SGSM3,0.154375893,-0.075533213,0.384285,0.110551539,1.35155539,0.183120936,0.349693539,-5.456923517
ENSG00000189367.14,KIAA0408,-0.331618699,-0.825508764,0.162271366,0.044033486,-1.351509986,0.183135365,0.349693539,-5.456981926
ENSG00000198964.13,SGMS1,0.187507417,-0.091774739,0.466789573,-0.24190771,1.351405872,0.183168455,0.349715018,-5.457115856
ENSG00000179715.12,PCED1B,0.348383501,-0.170579102,0.867346104,-0.009052708,1.351238635,0.183221618,0.349774808,-5.457330964
ENSG00000180917.17,CMTR2,0.197002569,-0.096497525,0.490502662,-0.078233069,1.35105859,0.183278865,0.349819012,-5.45756252
ENSG00000160888.6,IER2,0.271765895,-0.133127805,0.676659595,0.007266739,1.351028385,0.18328847,0.349819012,-5.457601364
ENSG00000162755.13,KLHDC9,-0.416375753,-1.036831896,0.204080391,0.113610049,-1.350780803,0.183367216,0.349927593,-5.457919727
ENSG00000132356.11,PRKAA1,-0.206127241,-0.513344155,0.101089673,-0.051650882,-1.350519335,0.183450407,0.350044628,-5.458255886
ENSG00000103707.9,MTFMT,-0.339571549,-0.845715667,0.16657257,0.104091643,-1.350416197,0.183483231,0.35006554,-5.458388471
ENSG00000271382.1,AC012464.3,0.422536053,-0.207351492,1.052423598,-0.114335519,1.35024099,0.183539,0.350123112,-5.458613678
ENSG00000104907.12,TRMT1,0.171681905,-0.084260416,0.427624226,-0.04176642,1.350184004,0.183557142,0.350123112,-5.458686921
ENSG00000188674.10,C2orf80,-0.595180063,-1.482635483,0.292275358,0.285918836,-1.349933474,0.183636916,0.35023355,-5.459008889
ENSG00000146574.15,CCZ1B,-0.302885473,-0.75457411,0.148803163,-0.052720743,-1.349739065,0.183698838,0.35030992,-5.459258695
ENSG00000008405.11,CRY1,0.208935208,-0.102792355,0.520662771,-0.128943244,1.349108765,0.183899706,0.350651208,-5.460068369
ENSG00000039319.16,ZFYVE16,-0.185160703,-0.46143789,0.091116485,-0.259099269,-1.349007397,0.183932027,0.350671074,-5.460198553
ENSG00000178460.17,MCMDC2,0.268197199,-0.132026735,0.668421134,-0.168588219,1.348843985,0.183984139,0.350688249,-5.460408399
