ensembl_id,symbol,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000185880.12,TRIM69,-0.193635804,-0.457216379,0.06994477,0.091425153,-1.478709289,0.14602743,0.38595453,-4.801602469
ENSG00000172243.17,CLEC7A,0.758684817,-0.274082508,1.791452143,-0.073072919,1.478663803,0.146039551,0.38595453,-4.801661815
ENSG00000226828.1,AL591885.1,-0.736982276,-1.740214264,0.266249712,0.327324287,-1.478652801,0.146042483,0.38595453,-4.801676169
ENSG00000125484.11,GTF3C4,-0.192305072,-0.454093039,0.069482895,0.095594545,-1.478603043,0.146055743,0.38595453,-4.801741087
ENSG00000104824.17,HNRNPL,-0.130233839,-0.307568694,0.047101017,-0.11388528,-1.478224088,0.146156761,0.386105411,-4.802235429
ENSG00000115523.16,GNLY,0.735081048,-0.266035357,1.736197453,-0.022452848,1.477954914,0.146228548,0.386105411,-4.802586494
ENSG00000175893.11,ZDHHC21,-0.311999319,-0.736928169,0.112929531,0.103442141,-1.477909928,0.146240548,0.386105411,-4.80264516
ENSG00000165995.19,CACNB2,-0.32896616,-0.77700645,0.119074131,0.346033203,-1.477898788,0.14624352,0.386105411,-4.802659688
ENSG00000197147.13,LRRC8B,-0.373683283,-0.882634307,0.135267742,-0.028997671,-1.477876743,0.146249401,0.386105411,-4.802688436
ENSG00000221978.11,CCNL2,0.188538932,-0.068253559,0.445331422,-0.11096943,1.477846273,0.14625753,0.386105411,-4.802728171
ENSG00000204599.14,TRIM39,0.201587129,-0.0730234,0.476197658,-0.096161806,1.477597518,0.146323907,0.386181819,-4.803052532
ENSG00000132801.6,ZSWIM3,0.414621655,-0.150230878,0.979474188,0.150212083,1.477499827,0.146349981,0.386181819,-4.803179902
ENSG00000113456.18,RAD1,-0.275041817,-0.649748619,0.099664984,0.04758857,-1.477466663,0.146358833,0.386181819,-4.803223139
ENSG00000163380.15,LMOD3,0.545426444,-0.197742413,1.2885953,0.101085543,1.477267781,0.146411929,0.386258264,-4.803482413
ENSG00000141510.17,TP53,0.44829232,-0.162614201,1.059198842,-0.072136059,1.47705639,0.146468382,0.386343536,-4.80375796
ENSG00000213199.7,ASIC3,0.39871467,-0.14470879,0.942138131,-0.145623808,1.47684314,0.146525348,0.386391459,-4.804035894
ENSG00000181852.17,RNF41,-0.186449435,-0.440574591,0.067675722,0.18179905,-1.476807703,0.146534816,0.386391459,-4.804082076
ENSG00000157890.17,MEGF11,0.251155079,-0.091201767,0.593511925,-0.144843364,1.476636117,0.146580668,0.386448719,-4.804305678
ENSG00000177311.11,ZBTB38,0.133791672,-0.048616034,0.316199378,0.00852488,1.476374165,0.146650689,0.38656967,-4.804646994
ENSG00000230601.6,TEX48,0.592072837,-0.215240028,1.399385703,0.307238011,1.476195244,0.14669853,0.386573797,-4.804880091
ENSG00000144031.11,ANKRD53,0.379252335,-0.137874665,0.896379335,0.109137894,1.476187719,0.146700543,0.386573797,-4.804889894
ENSG00000145293.15,ENOPH1,-0.271152092,-0.641065029,0.098760846,-0.200681517,-1.47544823,0.146898407,0.386935516,-4.805853024
ENSG00000167114.12,SLC27A4,-0.21600876,-0.510694685,0.078677165,0.081104029,-1.475443246,0.146899741,0.386935516,-4.805859513
ENSG00000044115.20,CTNNA1,0.240935651,-0.087781325,0.569652626,-0.308861138,1.475331013,0.14692979,0.386935516,-4.806005649
ENSG00000005893.15,LAMP2,0.307218927,-0.111935627,0.72637348,-0.458123495,1.475313503,0.146934479,0.386935516,-4.806028449
ENSG00000176454.13,LPCAT4,-0.416332324,-0.984441377,0.151776729,0.289226592,-1.475091495,0.146993934,0.387010916,-4.806317488
ENSG00000096433.10,ITPR3,0.564873856,-0.205962716,1.335710428,0.015824123,1.475026087,0.147011454,0.387010916,-4.806402637
ENSG00000123472.12,ATPAF1,-0.281930973,-0.666685483,0.102823538,0.096043713,-1.474923882,0.147038834,0.387019361,-4.806535683
ENSG00000205758.11,CRYZL1,-0.169587933,-0.401078873,0.061903006,-0.163830137,-1.474590691,0.147128122,0.387190724,-4.806969359
ENSG00000141433.12,ADCYAP1,-0.762025183,-1.802460121,0.278409755,0.410995091,-1.474228947,0.14722511,0.38735129,-4.807440098
ENSG00000146707.14,POMZP3,0.226551139,-0.082781315,0.535883592,0.020093044,1.47418267,0.147237521,0.38735129,-4.807500311
ENSG00000105479.15,CCDC114,0.538988931,-0.197074074,1.275051935,-0.067238467,1.47392503,0.147306633,0.387441086,-4.807835507
ENSG00000164548.10,TRA2A,0.173023642,-0.063271791,0.409319075,-0.167244401,1.473875021,0.147320051,0.387441086,-4.807900564
ENSG00000110934.10,BIN2,0.570415224,-0.208725657,1.349556105,-0.112463779,1.473620497,0.147388357,0.387557067,-4.808231642
ENSG00000111321.10,LTBR,0.529061209,-0.193684254,1.251806672,-0.010151163,1.473435346,0.147438061,0.387624104,-4.80847245
ENSG00000144504.15,ANKMY1,0.362957612,-0.133135938,0.859051162,-0.160129139,1.472661275,0.147646006,0.388074776,-4.809478915
ENSG00000161981.10,SNRNP25,-0.26875974,-0.636113929,0.098594448,0.103761036,-1.472616815,0.147657956,0.388074776,-4.809536708
ENSG00000100425.18,BRD1,0.13485539,-0.04950743,0.319218211,-0.009048607,1.472331167,0.147734755,0.388180642,-4.809907984
ENSG00000171853.15,TRAPPC12,-0.161319383,-0.38189616,0.059257393,-0.003300567,-1.472099973,0.147796937,0.388180642,-4.810208434
ENSG00000144285.19,SCN1A,-0.626646297,-1.483510807,0.230218213,0.473194498,-1.472044234,0.147811932,0.388180642,-4.810280864
ENSG00000048392.11,RRM2B,-0.249060157,-0.589630927,0.091510612,-0.054013038,-1.471998696,0.147824183,0.388180642,-4.810340036
ENSG00000159873.9,CCDC117,0.308208007,-0.113287362,0.729703376,-0.076570764,1.471843545,0.14786593,0.388180642,-4.810541628
ENSG00000178096.8,BOLA1,-0.307662923,-0.728421441,0.113095595,-0.079252173,-1.471813503,0.147874014,0.388180642,-4.81058066
ENSG00000272849.1,AC084018.1,0.502166137,-0.184635014,1.188967288,-0.082561547,1.471725948,0.147897578,0.388180642,-4.810694411
ENSG00000104228.12,TRIM35,-0.185590409,-0.439422678,0.06824186,-0.060227458,-1.471699813,0.147904612,0.388180642,-4.810728365
ENSG00000047849.21,MAP4,0.399376815,-0.146867736,0.945621367,-0.33283755,1.471655877,0.147916439,0.388180642,-4.810785443
ENSG00000164588.6,HCN1,-0.597080248,-1.413832986,0.219672491,0.505689478,-1.47147417,0.147965356,0.388208559,-4.811021489
ENSG00000261594.3,TPBGL,-0.553041252,-1.309572058,0.203489554,0.514923424,-1.47143624,0.147975569,0.388208559,-4.811070758
ENSG00000160194.17,NDUFV3,0.135068277,-0.049759583,0.319896137,-0.09285062,1.470945099,0.14810786,0.388491964,-4.811708624
ENSG00000214050.7,FBXO16,-0.481426287,-1.140316747,0.177464172,0.378379904,-1.47071025,0.148171151,0.388594316,-4.812013566
ENSG00000184162.14,NR2C2AP,0.333317905,-0.122978461,0.789614272,-0.052057166,1.470354895,0.148266958,0.388716567,-4.812474894
ENSG00000133640.19,LRRIQ1,0.494437686,-0.182451192,1.171326564,0.258055417,1.470295828,0.148282888,0.388716567,-4.812551566
ENSG00000118729.11,CASQ2,0.72779656,-0.268581733,1.724174853,-0.155936353,1.470267234,0.1482906,0.388716567,-4.812588681
ENSG00000183208.12,GDPGP1,0.28534606,-0.105351276,0.676043395,0.100850848,1.47008338,0.148340194,0.388782919,-4.812827312
ENSG00000169446.5,MMGT1,-0.1999843,-0.47382742,0.073858819,-0.006703525,-1.469956924,0.148374313,0.388808695,-4.812991429
ENSG00000162613.16,FUBP1,0.142024595,-0.05247697,0.33652616,-0.089820931,1.469775476,0.14842328,0.388873365,-4.813226891
ENSG00000135083.15,CCNJL,0.373610219,-0.138144131,0.88536457,0.058067249,1.469493744,0.148499336,0.388919044,-4.81359244
ENSG00000137752.23,CASP1,0.620987978,-0.2296271,1.471603056,-0.148449159,1.469469761,0.148505811,0.388919044,-4.813623555
ENSG00000122515.14,ZMIZ2,0.178547523,-0.066036665,0.42313171,0.168871539,1.469386314,0.148528345,0.388919044,-4.813731814
ENSG00000249550.6,LINC01234,-0.781590592,-1.852319931,0.289138747,0.307279001,-1.469298916,0.148551949,0.388919044,-4.813845194
ENSG00000141756.18,FKBP10,0.428811007,-0.158647893,1.016269906,-0.01772743,1.46926108,0.148562168,0.388919044,-4.813894275
ENSG00000132432.13,SEC61G,-0.298503345,-0.707581291,0.110574601,-0.101678662,-1.468769595,0.148694966,0.389203058,-4.814531738
ENSG00000168481.8,LGI3,-0.391584691,-0.928388893,0.145219512,-0.192855957,-1.468318718,0.148816874,0.389458479,-4.815116361
ENSG00000077943.7,ITGA8,0.336789429,-0.124956973,0.798535832,0.142489225,1.468133232,0.148867049,0.38947394,-4.815356822
ENSG00000224848.1,AL589843.1,0.44639761,-0.165631875,1.058427095,0.196896114,1.468114923,0.148872002,0.38947394,-4.815380555
ENSG00000078237.6,TIGAR,-0.212357468,-0.503525706,0.07881077,0.07355876,-1.46802712,0.148895758,0.38947394,-4.815494372
ENSG00000248866.1,USP46-AS1,-0.516209078,-1.224128671,0.191710516,0.083438043,-1.46775052,0.148970616,0.389606097,-4.815852877
ENSG00000160714.9,UBE2Q1,-0.192622323,-0.456830406,0.071585761,0.020538583,-1.467476155,0.149044898,0.389674266,-4.816208426
ENSG00000170852.10,KBTBD2,-0.14465743,-0.343099745,0.053784886,-0.039747342,-1.467293509,0.149094363,0.389674266,-4.816445081
ENSG00000106018.13,VIPR2,-0.453517857,-1.075706107,0.168670393,0.198500153,-1.467179076,0.149125362,0.389674266,-4.81659334
ENSG00000178188.14,SH2B1,0.175314251,-0.065217536,0.415846038,0.077974983,1.467085013,0.149150846,0.389674266,-4.816715201
ENSG00000116353.15,MECR,-0.249243722,-0.591211576,0.092724133,0.09450487,-1.467065425,0.149156153,0.389674266,-4.816740575
ENSG00000204366.3,ZBTB12,0.335903681,-0.124990678,0.796798039,-0.098947351,1.466979037,0.149179562,0.389674266,-4.816852485
ENSG00000077238.13,IL4R,0.796566567,-0.296487767,1.889620902,-0.071257431,1.466867417,0.149209812,0.389674266,-4.816997072
ENSG00000111490.13,TBC1D30,-0.517416751,-1.227428832,0.192595329,0.397327761,-1.46684858,0.149214917,0.389674266,-4.817021471
ENSG00000126970.15,ZC4H2,-0.271298877,-0.643596673,0.100998919,-0.075459135,-1.466790433,0.149230678,0.389674266,-4.817096787
ENSG00000149403.12,GRIK4,0.294817341,-0.109776414,0.699411096,-0.09732278,1.466710456,0.149252358,0.389674266,-4.817200374
ENSG00000198435.3,NRARP,0.324592197,-0.120876689,0.770061082,0.1749896,1.466666045,0.149264398,0.389674266,-4.817257893
ENSG00000253554.6,AC022639.1,-0.66176712,-1.570081806,0.246547565,0.366454502,-1.466490952,0.149311873,0.389734658,-4.817484651
ENSG00000185630.18,PBX1,-0.239632385,-0.568674524,0.089409753,0.088606179,-1.465900623,0.149472024,0.39008909,-4.818248989
ENSG00000118898.15,PPL,-0.513570212,-1.218855228,0.191714804,0.503545956,-1.46570209,0.149525914,0.390091465,-4.818505981
ENSG00000244038.9,DDOST,-0.168594079,-0.400127925,0.062939767,0.039251769,-1.465677328,0.149532637,0.390091465,-4.818538031
ENSG00000158615.8,PPP1R15B,0.199807416,-0.074606298,0.47422113,-0.058482357,1.465602944,0.149552832,0.390091465,-4.818634307
ENSG00000189275.3,LINC01164,-0.651450463,-1.546186165,0.243285239,0.591759834,-1.465538285,0.149570389,0.390091465,-4.818717994
ENSG00000115561.15,CHMP3,-0.20231273,-0.480207837,0.075582376,0.068360705,-1.465388741,0.149611002,0.390130425,-4.818911531
ENSG00000281832.1,LINC00602,-0.851311554,-2.020733865,0.318110756,0.090015399,-1.46530385,0.14963406,0.390130425,-4.819021388
ENSG00000197712.11,FAM114A1,0.497065935,-0.185902076,1.180033945,-0.323780825,1.464954635,0.149728944,0.390297426,-4.819473243
ENSG00000115289.13,PCGF1,-0.348847051,-0.828184067,0.130489966,0.026048012,-1.464888688,0.149746867,0.390297426,-4.819558562
ENSG00000174928.15,C3orf33,-0.312591891,-0.742207839,0.117024057,0.029901809,-1.464562303,0.149835599,0.390426848,-4.819980771
ENSG00000124225.15,PMEPA1,0.210804026,-0.078939919,0.50054797,-0.070695415,1.464451758,0.149865661,0.390426848,-4.820123752
ENSG00000138036.18,DYNC2LI1,-0.345216504,-0.819711239,0.129278231,0.017522763,-1.464436989,0.149869678,0.390426848,-4.820142854
ENSG00000275074.1,NUDT18,-0.362382256,-0.860521997,0.135757485,0.109272895,-1.464287221,0.149910415,0.39046396,-4.820336551
ENSG00000174485.15,DENND4A,-0.142896369,-0.33933629,0.053543553,-0.061885584,-1.464205314,0.149932698,0.39046396,-4.820442473
ENSG00000113532.12,ST8SIA4,-0.303708319,-0.721256385,0.113839748,0.112427282,-1.464066314,0.149970518,0.390498938,-4.820622217
ENSG00000174348.13,PODN,0.607689931,-0.228014377,1.44339424,-0.045106178,1.463659102,0.150081361,0.390670095,-4.821148705
ENSG00000164037.16,SLC9B1,-0.624592374,-1.483599561,0.234414812,-0.237897292,-1.46355962,0.150108449,0.390670095,-4.821277306
ENSG00000065833.8,ME1,-0.330323641,-0.784621686,0.123974404,0.205425488,-1.46355594,0.150109451,0.390670095,-4.821282063
ENSG00000278716.1,AC133540.1,0.608918056,-0.228660139,1.44649625,0.318461454,1.463335901,0.150169381,0.390762548,-4.82156648
ENSG00000143569.18,UBAP2L,-0.118063462,-0.28050481,0.044377886,-0.008747158,-1.462949941,0.150274546,0.390972662,-4.822065268
ENSG00000143621.16,ILF2,-0.158452458,-0.376478321,0.059573405,-0.068692125,-1.462855751,0.15030022,0.390975925,-4.822186974
ENSG00000175175.5,PPM1E,-0.523663186,-1.244295951,0.196969579,0.276006516,-1.46267749,0.150348818,0.391038812,-4.822417294
ENSG00000284693.1,AL928921.2,-0.804709055,-1.912201034,0.302782923,-0.343436647,-1.462543652,0.150385314,0.391070206,-4.8225902
ENSG00000008838.19,MED24,0.135535722,-0.051008644,0.322080088,0.064715648,1.462453863,0.150409802,0.391070369,-4.822706191
ENSG00000100416.13,TRMU,0.16423605,-0.061827681,0.390299781,-0.03235605,1.462339253,0.150441064,0.391088142,-4.822854237
ENSG00000173926.5,MARCH3,0.479935641,-0.180803735,1.140675018,-0.223049639,1.462053795,0.15051895,0.391227095,-4.823222929
ENSG00000276966.2,HIST1H4E,-0.385672639,-0.916672364,0.145327086,-0.032053083,-1.461958589,0.150544933,0.39123112,-4.82334588
ENSG00000164609.9,SLU7,-0.218047354,-0.518297885,0.082203177,0.010081923,-1.461765053,0.150597764,0.391304901,-4.823595795
ENSG00000106034.17,CPED1,0.506685234,-0.191126613,1.204497081,0.00877108,1.461539131,0.150659454,0.391401674,-4.823887493
ENSG00000152223.13,EPG5,-0.138030484,-0.32814382,0.052082852,0.002224399,-1.461413003,0.150693903,0.391426903,-4.824050325
ENSG00000100883.11,SRP54,-0.273006779,-0.649049583,0.103036025,-0.195068043,-1.461324571,0.15071806,0.391426903,-4.824164483
ENSG00000188419.13,CHM,-0.267413677,-0.635932504,0.10110515,0.061283593,-1.460610687,0.150913182,0.391870088,-4.825085821
ENSG00000203780.10,FANK1,0.494778663,-0.18713393,1.176691256,0.094132384,1.460470502,0.150951522,0.391906083,-4.825266695
ENSG00000088727.12,KIF9,-0.167842528,-0.399186112,0.063501057,0.149235277,-1.460343726,0.1509862,0.391932564,-4.825430255
ENSG00000013288.8,MAN2B2,-0.125337314,-0.298148286,0.047473658,0.069687244,-1.459888237,0.151110848,0.39211921,-4.826017799
ENSG00000125818.17,PSMF1,-0.143321203,-0.340932803,0.054290397,-0.041396007,-1.459851052,0.151121028,0.39211921,-4.826065757
ENSG00000198182.12,ZNF607,0.195031908,-0.073885627,0.463949443,-0.072837279,1.459812526,0.151131575,0.39211921,-4.826115444
ENSG00000023608.4,SNAPC1,0.249764549,-0.094662125,0.594191222,-0.101105207,1.459635965,0.151179919,0.39212045,-4.826343138
ENSG00000249937.6,LINC02223,0.637933463,-0.241843519,1.517710446,0.021372593,1.45953101,0.151208663,0.39212045,-4.826478477
ENSG00000227467.3,LINC01537,0.48533492,-0.184016205,1.154686045,0.385595071,1.459479772,0.151222696,0.39212045,-4.826544545
ENSG00000095787.21,WAC,0.137516312,-0.052143199,0.327175822,-0.042662619,1.459453051,0.151230016,0.39212045,-4.826578999
ENSG00000136999.4,NOV,-0.414752916,-0.986840026,0.157334194,0.375559192,-1.45927729,0.151278165,0.392150618,-4.826805611
ENSG00000198835.3,GJC2,0.452208934,-0.171601784,1.076019652,-0.532053055,1.459139599,0.151315894,0.392150618,-4.826983122
ENSG00000123091.4,RNF11,-0.182750806,-0.434853092,0.06935148,0.128523652,-1.459126867,0.151319383,0.392150618,-4.826999535
ENSG00000236204.6,LINC01376,0.500498033,-0.190053213,1.191049279,0.008679514,1.458871364,0.151389415,0.392150618,-4.827328886
ENSG00000163510.13,CWC22,-0.108940346,-0.259257328,0.041376637,-0.032052641,-1.458784828,0.15141314,0.392150618,-4.827440421
ENSG00000172209.5,GPR22,-0.581991544,-1.385032473,0.221049386,0.398275113,-1.458779096,0.151414711,0.392150618,-4.827447809
ENSG00000118971.7,CCND2,-0.232508192,-0.553334053,0.088317669,0.210781433,-1.458745164,0.151424015,0.392150618,-4.827491542
ENSG00000164430.15,CGAS,0.656189029,-0.249346951,1.561725009,-0.071418601,1.458591883,0.151466048,0.392150618,-4.827689085
ENSG00000172915.18,NBEA,-0.416470486,-0.99122466,0.158283687,0.206669302,-1.458520824,0.151485537,0.392150618,-4.827780656
ENSG00000196735.11,HLA-DQA1,0.842629577,-0.320252644,2.005511798,-0.036252553,1.458517036,0.151486576,0.392150618,-4.827785537
ENSG00000206052.10,DOK6,-0.361782192,-0.861105593,0.137541208,0.300664361,-1.458397142,0.151519464,0.392172346,-4.827940032
ENSG00000105974.11,CAV1,0.541858521,-0.206140369,1.289857411,-0.234222275,1.45812747,0.151593457,0.392229272,-4.828287489
ENSG00000100077.14,GRK3,-0.332341739,-0.791142079,0.126458602,0.246886685,-1.458047572,0.151615384,0.392229272,-4.828390421
ENSG00000085999.11,RAD54L,0.495751581,-0.188660364,1.180163525,0.069136557,1.457998459,0.151628865,0.392229272,-4.828453691
ENSG00000170445.13,HARS,-0.247574527,-0.589373628,0.094224573,0.065805134,-1.457959905,0.151639448,0.392229272,-4.828503357
ENSG00000125170.10,DOK4,0.229179658,-0.087252503,0.545611819,0.25586028,1.457826992,0.151675935,0.392260281,-4.828674567
ENSG00000134905.16,CARS2,0.199541155,-0.076080588,0.475162897,0.003812095,1.457234839,0.15183858,0.392617492,-4.829437176
ENSG00000105063.18,PPP6R1,0.200010003,-0.07628945,0.476309457,0.159161214,1.457076081,0.151882209,0.392631829,-4.829641585
ENSG00000033327.12,GAB2,0.320112914,-0.122125522,0.76235135,-0.452367904,1.456992268,0.151905246,0.392631829,-4.829749491
ENSG00000229618.2,AC011287.1,-0.778779709,-1.854703264,0.297143846,0.450962509,-1.456946988,0.151917693,0.392631829,-4.829807785
ENSG00000214087.8,ARL16,-0.298419269,-0.710785587,0.11394705,0.058544809,-1.45664665,0.152000272,0.392752326,-4.830194401
ENSG00000229520.1,LINC00404,-0.379184349,-0.903171858,0.144803159,0.300035816,-1.456599003,0.152013376,0.392752326,-4.830255729
ENSG00000165643.10,SOHLH1,-0.496001263,-1.181471931,0.189469406,0.37732327,-1.456479728,0.152046183,0.392773708,-4.830409244
ENSG00000174501.14,ANKRD36C,0.150376792,-0.057507275,0.35826086,-0.10709109,1.456029417,0.152170094,0.393030387,-4.830988721
ENSG00000215912.12,TTC34,0.410932053,-0.157253033,0.979117138,0.296047167,1.455763163,0.152243395,0.39312345,-4.831331269
ENSG00000187626.8,ZKSCAN4,-0.307703615,-0.733169981,0.117762752,0.051112532,-1.455720178,0.152255232,0.39312345,-4.831386567
ENSG00000031823.14,RANBP3,0.156826373,-0.060044052,0.373696798,0.009200737,1.455557297,0.15230009,0.39317587,-4.831596088
ENSG00000176894.9,PXMP2,0.349666027,-0.134035703,0.833367757,0.0416783,1.455078207,0.152432095,0.393453212,-4.83221224
ENSG00000163507.13,CIP2A,-0.536991769,-1.279877854,0.205894316,0.075295738,-1.454976381,0.152460163,0.39346223,-4.832343174
ENSG00000132604.10,TERF2,-0.164422904,-0.391914383,0.063068575,0.039119079,-1.454814822,0.152504705,0.393513752,-4.832550899
ENSG00000004766.16,VPS50,-0.238200776,-0.567819503,0.091417951,0.035101624,-1.454594136,0.152565564,0.393607356,-4.832834612
ENSG00000147955.16,SIGMAR1,-0.151465297,-0.36112938,0.058198786,-0.015333231,-1.454117966,0.152696944,0.393882838,-4.833446644
ENSG00000206181.5,ELOA2,0.559383744,-0.215382382,1.33414987,0.014120688,1.453281532,0.15292794,0.394385956,-4.834521291
ENSG00000140939.14,NOL3,0.302408519,-0.116456249,0.721273287,-0.234015857,1.453217862,0.152945535,0.394385956,-4.834603071
ENSG00000189362.11,NEMP2,-0.264399635,-0.630637016,0.101837745,-0.150061105,-1.453144227,0.152965885,0.394385956,-4.834697647
ENSG00000258472.8,AC005726.1,0.393585921,-0.151654535,0.938826377,0.210990982,1.452987978,0.153009075,0.394433795,-4.834898316
ENSG00000160789.19,LMNA,0.418104191,-0.161204817,0.997413199,-0.33192743,1.452729571,0.153080524,0.394548014,-4.835230142
ENSG00000094841.13,UPRT,-0.259382923,-0.618793687,0.10002784,-0.010662734,-1.452649502,0.153102668,0.394548014,-4.83533295
ENSG00000102362.15,SYTL4,0.754373075,-0.29123769,1.79998384,-0.213487462,1.4522008,0.153226809,0.394770205,-4.835908984
ENSG00000109171.14,SLAIN2,0.170799392,-0.065946524,0.407545307,-0.022526612,1.452159641,0.1532382,0.394770205,-4.835961814
ENSG00000150779.11,TIMM8B,-0.265930277,-0.634613369,0.102752815,-0.093984724,-1.451861214,0.153320814,0.394879807,-4.83634483
ENSG00000173451.6,THAP2,0.284300686,-0.109860034,0.678461406,-0.112521624,1.451827783,0.153330071,0.394879807,-4.836387733
ENSG00000057657.16,PRDM1,0.314494037,-0.121554452,0.750542526,0.119826902,1.451737742,0.153355005,0.394880505,-4.836503279
ENSG00000257261.5,AC008014.1,0.6212189,-0.240335128,1.482772929,-0.062821323,1.451351751,0.153461929,0.395065436,-4.836998534
ENSG00000091879.13,ANGPT2,0.795506281,-0.307801934,1.898814496,-0.162566789,1.451300347,0.153476173,0.395065436,-4.83706448
ENSG00000185513.16,L3MBTL1,0.216667263,-0.08387861,0.517213135,-0.082887585,1.451085715,0.153535659,0.395155029,-4.837339809
ENSG00000164651.16,SP8,0.689144128,-0.266869968,1.645158223,0.28799796,1.45096288,0.153569711,0.395168522,-4.837497364
ENSG00000188290.10,HES4,0.43285271,-0.167652204,1.033357623,0.070704218,1.450888751,0.153590264,0.395168522,-4.837592441
ENSG00000127418.14,FGFRL1,0.605096419,-0.234610532,1.444803371,0.162527914,1.450465397,0.153707682,0.395407086,-4.838135341
ENSG00000130748.6,TMEM160,-0.237146948,-0.566274402,0.091980507,0.147620855,-1.450320436,0.153747904,0.395412607,-4.838321203
ENSG00000105372.7,RPS19,0.461797162,-0.179137532,1.102731857,-0.164167612,1.450267174,0.153762685,0.395412607,-4.83838949
ENSG00000110446.10,SLC15A3,0.634911528,-0.246337488,1.516160543,0.077700903,1.450190667,0.153783918,0.395412607,-4.838487574
ENSG00000017427.16,IGF1,-0.662173808,-1.581387692,0.257040076,0.148943436,-1.449993184,0.153838736,0.395490044,-4.838740729
ENSG00000129317.14,PUS7L,-0.232449498,-0.555168662,0.090269667,-0.03042513,-1.449821026,0.153886537,0.39554942,-4.838961396
ENSG00000177192.13,PUS1,0.254048783,-0.098730624,0.60682819,0.080457225,1.44952073,0.153969944,0.395567276,-4.839346248
ENSG00000105711.11,SCN1B,-0.433290862,-1.035015692,0.168433969,0.319443081,-1.44941294,0.153999891,0.395567276,-4.839484371
ENSG00000239264.8,TXNDC5,0.288076148,-0.111998131,0.688150427,-0.220412568,1.449363125,0.154013733,0.395567276,-4.839548202
ENSG00000148482.11,SLC39A12,0.524455402,-0.203901455,1.252812259,0.30227419,1.449355384,0.154015884,0.395567276,-4.839558121
ENSG00000176014.12,TUBB6,0.570781162,-0.221964097,1.363526422,0.001340523,1.449260702,0.154042195,0.395567276,-4.839679436
ENSG00000186222.4,BLOC1S4,0.400158041,-0.155624749,0.955940831,0.030297003,1.44922892,0.154051028,0.395567276,-4.839720156
ENSG00000143801.16,PSEN2,-0.197768669,-0.472461699,0.07692436,0.247103856,-1.449173521,0.154066425,0.395567276,-4.839791133
ENSG00000126950.7,TMEM35A,-0.717334172,-1.713751155,0.279082811,0.325498456,-1.449075244,0.154093743,0.39557398,-4.839917039
ENSG00000185149.5,NPY2R,-0.922001528,-2.202948896,0.358945839,0.246224488,-1.448808193,0.154167993,0.395637822,-4.84025913
ENSG00000184840.11,TMED9,-0.186614219,-0.445879533,0.072651096,-0.026574328,-1.448808049,0.154168033,0.395637822,-4.840259314
ENSG00000148334.14,PTGES2,-0.199183197,-0.476063607,0.077697212,0.152479121,-1.448008159,0.1543906,0.396112173,-4.841283627
ENSG00000170231.15,FABP6,-0.668512414,-1.597824675,0.260799847,-0.074144637,-1.447965943,0.154402353,0.396112173,-4.841337673
ENSG00000272636.3,DOC2B,0.414873165,-0.161967629,0.991713959,0.170674902,1.447671141,0.154484449,0.396259295,-4.841715049
ENSG00000122584.12,NXPH1,-0.449285267,-1.074051453,0.175480919,0.101453516,-1.447488757,0.154535256,0.396326124,-4.841948482
ENSG00000131495.8,NDUFA2,-0.274591637,-0.656492164,0.107308889,-0.015487438,-1.447263426,0.154598046,0.396423656,-4.842236847
ENSG00000204435.13,CSNK2B,-0.153585596,-0.367205823,0.060034631,-0.069949527,-1.44716701,0.154624918,0.396429074,-4.842360223
ENSG00000123700.4,KCNJ2,0.386801917,-0.15130936,0.924913194,-0.562899629,1.44686184,0.154709999,0.396532399,-4.842750673
ENSG00000108604.15,SMARCD2,0.255143309,-0.099811264,0.610097881,-0.120837209,1.446844793,0.154714752,0.396532399,-4.842772482
ENSG00000134061.5,CD180,0.745162946,-0.291696165,1.782022057,-0.054480837,1.446578615,0.154788993,0.396659183,-4.843112979
ENSG00000139173.9,TMEM117,-0.358449304,-0.857249484,0.140350876,-0.091175381,-1.446477484,0.154817208,0.396667997,-4.843242332
ENSG00000160932.10,LY6E,-0.221719121,-0.530282198,0.086843956,0.239834193,-1.446337777,0.154856191,0.396704395,-4.843421013
ENSG00000118762.7,PKD2,0.191032534,-0.07487321,0.456938279,-0.157512478,1.446072796,0.154930151,0.396813858,-4.843759872
ENSG00000102174.8,PHEX,0.525796548,-0.206113718,1.257706814,0.08235684,1.446007115,0.154948488,0.396813858,-4.843843856
ENSG00000085274.15,MYNN,-0.173951615,-0.416121235,0.068218005,-0.019764556,-1.445837029,0.15499598,0.396872004,-4.844061325
ENSG00000149273.14,RPS3,0.312479332,-0.122586623,0.747545288,-0.182655075,1.445695187,0.155035595,0.396909964,-4.844242663
ENSG00000165478.6,HEPACAM,0.549203822,-0.215597639,1.314005282,-0.192393181,1.445424394,0.155111247,0.397040155,-4.844588815
ENSG00000184602.5,SNN,0.382207905,-0.150157222,0.914573032,0.287582788,1.445108993,0.155199397,0.397136741,-4.844991914
ENSG00000055130.15,CUL1,-0.190043786,-0.454762982,0.07467541,-0.00493529,-1.445036365,0.155219701,0.397136741,-4.845084725
ENSG00000182004.12,SNRPE,-0.274753787,-0.657488355,0.107980781,-0.14875356,-1.444962366,0.15524039,0.397136741,-4.845179284
