MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction	P-value_adjusted
EIF3EP1|ENSG00000234882	ad	control	176.0	1.414	0.1574	+++	0.9571704545454546
YAE1|ENSG00000241127	ad	control	176.0	-1.375	0.1691	--+	0.9716754088307442
NIPA2|ENSG00000140157	ad	control	70.0	-2.662	0.007774	--?	0.4109691710526316
RN7SKP203|ENSG00000200488	ad	control	39.0	0.943	0.3458	+??	0.9998788475304222
FBXL6|ENSG00000285442	ad	control	176.0	0.688	0.4915	++-	0.9998788475304222
PAICSP1|ENSG00000226055	ad	control	137.0	-0.242	0.8091	?-+	0.9998788475304222
LINC01204|ENSG00000229563	ad	control	31.0	-0.144	0.8858	?-?	0.9998788475304222
PCCB|ENSG00000114054	ad	control	176.0	1.746	0.08074	+-+	0.8421014041604755
PATL1|ENSG00000166889	ad	control	70.0	-0.146	0.8842	-+?	0.9998788475304222
LINC02844|ENSG00000253679	ad	control	31.0	-0.05	0.9605	?-?	0.9998788475304222
RAB40A|ENSG00000172476	ad	control	70.0	1.726	0.08432	+-?	0.8488535819290068
LCMT2|ENSG00000168806	ad	control	176.0	-1.558	0.1193	---	0.9097192015209126
ZSCAN30|ENSG00000186814	ad	control	70.0	-0.104	0.9175	+-?	0.9998788475304222
NLRP4|ENSG00000160505	ad	control	137.0	-0.287	0.7739	?+-	0.9998788475304222
MTRR|ENSG00000124275	ad	control	176.0	0.411	0.6812	++-	0.9998788475304222
CAMKK1|ENSG00000004660	ad	control	176.0	1.047	0.2952	+-+	0.9998788475304222
FGF10|ENSG00000070193	ad	control	70.0	-0.667	0.5049	--?	0.9998788475304222
ZNF75CP|ENSG00000288393	ad	control	106.0	-0.976	0.329	??-	0.9998788475304222
IKZF1|ENSG00000185811	ad	control	176.0	-2.455	0.01409	---	0.5056011494252873
EPCIP|ENSG00000262938	ad	control	176.0	-0.69	0.4899	-+-	0.9998788475304222
CEP85|ENSG00000130695	ad	control	176.0	1.16	0.2462	++-	0.9998788475304222
LNP1|ENSG00000206535	ad	control	70.0	2.541	0.01105	++?	0.4630609701492538
BIRC6-AS1|ENSG00000230046	ad	control	106.0	0.605	0.545	??+	0.9998788475304222
MIR2276|ENSG00000252695	ad	control	31.0	-0.009	0.9932	?-?	0.9998788475304222
NPTX1|ENSG00000171246	ad	control	176.0	-1.711	0.08699	---	0.8533072305025996
ZNG1C|ENSG00000196873	ad	control	70.0	1.186	0.2358	+-?	0.9998788475304222
ZNF574|ENSG00000105732	ad	control	176.0	-0.102	0.9187	++-	0.9998788475304222
NCK1-DT|ENSG00000239213	ad	control	137.0	1.319	0.187	?++	0.9884570708955225
IFIT1B|ENSG00000204010	ad	control	31.0	0.636	0.5246	?+?	0.9998788475304222
TP53RK-DT|ENSG00000271784	ad	control	137.0	-0.097	0.923	?-+	0.9998788475304222
KIF25|ENSG00000125337	ad	control	31.0	2.425	0.01529	?+?	0.5138494019138756
GADD45G|ENSG00000130222	ad	control	70.0	-0.914	0.3605	--?	0.9998788475304222
ADGRE3|ENSG00000131355	ad	control	31.0	-0.902	0.3671	?-?	0.9998788475304222
LINC02609|ENSG00000233593	ad	control	70.0	0.159	0.8741	+-?	0.9998788475304222
UGT3A2|ENSG00000168671	ad	control	31.0	-0.2	0.8416	?-?	0.9998788475304222
HLA-DRB1|ENSG00000206240	ad	control	176.0	-1.744	0.08123	---	0.8425170575221238
SBF1P1|ENSG00000248522	ad	control	70.0	1.379	0.168	++?	0.9693455945779421
CA15P2|ENSG00000273907	ad	control	106.0	-0.256	0.798	??-	0.9998788475304222
MSH2-OT1|ENSG00000235760	ad	control	31.0	-2.756	0.005846	?-?	0.37419098871331835
SDCBPP1|ENSG00000226705	ad	control	106.0	0.243	0.808	??+	0.9998788475304222
PTP4A1|ENSG00000112245	ad	control	176.0	2.094	0.03622	+++	0.6632761315280464
NUDT1|ENSG00000106268	ad	control	176.0	1.505	0.1324	++-	0.9354289884247609
ZNF439|ENSG00000171291	ad	control	176.0	1.597	0.1103	++-	0.894903804034582
ELAVL2|ENSG00000107105	ad	control	176.0	0.848	0.3966	+-+	0.9998788475304222
FAM43B|ENSG00000183114	ad	control	176.0	-2.219	0.02651	---	0.6143988997555012
AQP1|ENSG00000240583	ad	control	70.0	-1.478	0.1394	--?	0.9421587055170767
PRDX6-AS1|ENSG00000203739	ad	control	176.0	0.091	0.9277	-++	0.9998788475304222
SNORA3B|ENSG00000212607	ad	control	137.0	-0.145	0.885	?--	0.9998788475304222
RNPS1|ENSG00000205937	ad	control	176.0	1.383	0.1667	+-+	0.9679725433526013
YWHAQP4|ENSG00000177803	ad	control	106.0	-0.44	0.66	??-	0.9998788475304222
PARK7|ENSG00000116288	ad	control	176.0	-0.753	0.4515	--+	0.9998788475304222
TMEM151A|ENSG00000179292	ad	control	176.0	0.728	0.4664	++-	0.9998788475304222
HSPA5|ENSG00000044574	ad	control	70.0	-2.872	0.004084	--?	0.33626530205278593
SP1|ENSG00000185591	ad	control	70.0	-0.877	0.3803	-+?	0.9998788475304222
MYO1G|ENSG00000136286	ad	control	70.0	-1.095	0.2736	--?	0.9998788475304222
SHISA2|ENSG00000180730	ad	control	176.0	-0.549	0.5829	-++	0.9998788475304222
ANKRD17-DT|ENSG00000250220	ad	control	137.0	0.408	0.683	?++	0.9998788475304222
CHRND|ENSG00000135902	ad	control	31.0	-1.12	0.2629	?-?	0.9998788475304222
TMEM167AP2|ENSG00000256210	ad	control	31.0	-0.089	0.9294	?-?	0.9998788475304222
PTPN23-DT|ENSG00000260236	ad	control	176.0	0.25	0.8022	++-	0.9998788475304222
PTGES2|ENSG00000148334	ad	control	176.0	0.877	0.3805	+-+	0.9998788475304222
ARL8B|ENSG00000134108	ad	control	176.0	-0.319	0.7499	--+	0.9998788475304222
TENM4|ENSG00000149256	ad	control	176.0	-1.13	0.2583	+--	0.9998788475304222
GLT6D1|ENSG00000204007	ad	control	31.0	-0.221	0.8254	?-?	0.9998788475304222
ABRACL|ENSG00000146386	ad	control	176.0	0.381	0.7028	+-+	0.9998788475304222
DGAT2|ENSG00000062282	ad	control	70.0	-3.349	0.0008125	--?	0.1702430037313433
PARP4|ENSG00000102699	ad	control	176.0	-0.839	0.4016	-+-	0.9998788475304222
LRRC32|ENSG00000137507	ad	control	176.0	-0.219	0.8268	-+-	0.9998788475304222
WFIKKN2|ENSG00000173714	ad	control	31.0	3.061	0.002208	?+?	0.26732635169491525
FOXF2|ENSG00000137273	ad	control	70.0	-0.721	0.4711	-+?	0.9998788475304222
PRICKLE1|ENSG00000139174	ad	control	176.0	0.469	0.6393	+-+	0.9998788475304222
AAK1|ENSG00000115977	ad	control	176.0	0.515	0.6063	+-+	0.9998788475304222
CAMTA2|ENSG00000108509	ad	control	70.0	0.974	0.3303	+-?	0.9998788475304222
TMEM167A|ENSG00000174695	ad	control	176.0	-0.078	0.9378	-++	0.9998788475304222
TRIM26|ENSG00000231002	ad	control	176.0	-0.131	0.8959	-+-	0.9998788475304222
CFAP43|ENSG00000197748	ad	control	176.0	-0.646	0.5186	--+	0.9998788475304222
CYB5AP2|ENSG00000214369	ad	control	31.0	-0.573	0.5667	?-?	0.9998788475304222
FAM216A|ENSG00000204856	ad	control	176.0	0.551	0.5818	+-+	0.9998788475304222
GPA33|ENSG00000143167	ad	control	31.0	-0.352	0.7249	?-?	0.9998788475304222
TRAPPC3L|ENSG00000173626	ad	control	31.0	-0.673	0.501	?-?	0.9998788475304222
GRAP|ENSG00000154016	ad	control	70.0	-0.315	0.7528	-+?	0.9998788475304222
SIK1|ENSG00000142178	ad	control	70.0	2.107	0.03514	++?	0.6581530125247198
PCOLCE-AS1|ENSG00000224729	ad	control	31.0	-1.302	0.1929	?-?	0.992332764257174
RPL21P1|ENSG00000214760	ad	control	31.0	0.323	0.7468	?+?	0.9998788475304222
IFRD1|ENSG00000006652	ad	control	176.0	-1.817	0.06915	---	0.8066159326963025
LOC105373525|ENSG00000236109	ad	control	31.0	-0.242	0.8088	?-?	0.9998788475304222
MBNL1-AS1|ENSG00000229619	ad	control	176.0	1.249	0.2117	+++	0.9998788475304222
RIMS4|ENSG00000101098	ad	control	176.0	0.408	0.683	+-+	0.9998788475304222
RPL13AP8|ENSG00000226945	ad	control	31.0	0.565	0.5722	?+?	0.9998788475304222
PMEL|ENSG00000185664	ad	control	31.0	0.054	0.9567	?+?	0.9998788475304222
CTNS|ENSG00000040531	ad	control	70.0	-2.039	0.04141	-+?	0.6903442789317508
RPL10P6|ENSG00000230076	ad	control	137.0	0.228	0.8199	?++	0.9998788475304222
BATF3|ENSG00000123685	ad	control	176.0	-0.985	0.3247	+--	0.9998788475304222
ST6GAL1|ENSG00000073849	ad	control	70.0	-2.423	0.01539	-+?	0.515638460620525
RPRM|ENSG00000177519	ad	control	176.0	-0.868	0.3856	+--	0.9998788475304222
SNORD17|ENSG00000212232	ad	control	176.0	1.392	0.164	+++	0.9673390090279236
PIK3IP1-DT|ENSG00000228839	ad	control	137.0	0.585	0.5583	?++	0.9998788475304222
LOC100506271|ENSG00000237862	ad	control	31.0	-2.35	0.01875	?-?	0.5541513157894736
SMIM18|ENSG00000253457	ad	control	137.0	-0.138	0.89	?-+	0.9998788475304222
CLCA2|ENSG00000137975	ad	control	31.0	0.123	0.902	?+?	0.9998788475304222
LOC124903419|ENSG00000201500	ad	control	31.0	-0.049	0.9606	?-?	0.9998788475304222
SLC2A13|ENSG00000151229	ad	control	176.0	1.147	0.2513	+-+	0.9998788475304222
RPL13A|ENSG00000142541	ad	control	176.0	-0.473	0.6362	-+-	0.9998788475304222
NTM-AS1|ENSG00000224795	ad	control	70.0	2.767	0.005653	++?	0.37419098871331835
EMX2|ENSG00000170370	ad	control	70.0	-0.622	0.5339	-+?	0.9998788475304222
WFDC11|ENSG00000180083	ad	control	31.0	0.008	0.9936	?+?	0.9998788475304222
RPS26P6|ENSG00000212994	ad	control	31.0	0.063	0.95	?+?	0.9998788475304222
RHOV|ENSG00000104140	ad	control	31.0	-2.589	0.009627	?-?	0.4441145172413793
GOLGA4-AS1|ENSG00000270194	ad	control	176.0	0.508	0.6115	+-+	0.9998788475304222
NLRX1|ENSG00000160703	ad	control	176.0	-1.028	0.3042	+--	0.9998788475304222
SULT1E1|ENSG00000109193	ad	control	31.0	-0.282	0.7776	?-?	0.9998788475304222
TBK1|ENSG00000183735	ad	control	176.0	0.138	0.8901	-++	0.9998788475304222
GARIN5A|ENSG00000142530	ad	control	176.0	-0.52	0.6034	+--	0.9998788475304222
SSTR3|ENSG00000278195	ad	control	176.0	-1.014	0.3108	+--	0.9998788475304222
PKD1L1|ENSG00000158683	ad	control	70.0	-0.992	0.3211	+-?	0.9998788475304222
LINC00663|ENSG00000266904	ad	control	176.0	-0.299	0.7648	-+-	0.9998788475304222
TCEAL5|ENSG00000204065	ad	control	176.0	1.451	0.1467	+-+	0.9500803030303031
ZKSCAN8P1|ENSG00000226314	ad	control	176.0	-0.446	0.6554	--+	0.9998788475304222
RPS6KA2-IT1|ENSG00000232082	ad	control	31.0	-1.49	0.1363	?-?	0.9377346483704975
RPL39P26|ENSG00000240454	ad	control	106.0	-0.187	0.852	??-	0.9998788475304222
LINC01994|ENSG00000241098	ad	control	31.0	0.267	0.7896	?+?	0.9998788475304222
CLMN|ENSG00000165959	ad	control	176.0	0.562	0.5744	-+-	0.9998788475304222
SSR2|ENSG00000163479	ad	control	176.0	-0.812	0.4168	-++	0.9998788475304222
SFT2D2|ENSG00000213064	ad	control	176.0	-1.383	0.1666	-+-	0.9679725433526013
SHPK|ENSG00000197417	ad	control	176.0	-0.423	0.6723	+--	0.9998788475304222
JPH3|ENSG00000154118	ad	control	176.0	-0.101	0.9196	+--	0.9998788475304222
DNAH9|ENSG00000007174	ad	control	176.0	-0.804	0.4216	---	0.9998788475304222
TENM2-AS1|ENSG00000253978	ad	control	137.0	0.927	0.354	?-+	0.9998788475304222
LOC102723670|ENSG00000259868	ad	control	31.0	-1.14	0.2544	?-?	0.9998788475304222
CCL8|ENSG00000108700	ad	control	31.0	0.074	0.9407	?+?	0.9998788475304222
FAM228B|ENSG00000219626	ad	control	176.0	-0.56	0.5754	--+	0.9998788475304222
TRRAP|ENSG00000196367	ad	control	176.0	-1.705	0.08821	---	0.8546142753623188
VTI1BP2|ENSG00000213434	ad	control	31.0	0.659	0.5102	?+?	0.9998788475304222
FAM87A|ENSG00000182366	ad	control	70.0	-0.202	0.8403	+-?	0.9998788475304222
GLTP|ENSG00000139433	ad	control	176.0	-1.559	0.119	-+-	0.9097192015209126
Y_RNA|ENSG00000201451	ad	control	31.0	0.036	0.971	?+?	0.9998788475304222
MBL3P|ENSG00000219430	ad	control	31.0	-0.631	0.5281	?-?	0.9998788475304222
PRR22|ENSG00000212123	ad	control	31.0	-0.457	0.6476	?-?	0.9998788475304222
ERV3-1|ENSG00000213462	ad	control	70.0	-0.16	0.8732	+-?	0.9998788475304222
ARRDC1-AS1|ENSG00000203993	ad	control	176.0	-1.645	0.09998	---	0.8740295158286779
RNF181|ENSG00000168894	ad	control	176.0	-0.105	0.9162	+-+	0.9998788475304222
LINC01012|ENSG00000281706	ad	control	137.0	0.01	0.9923	?-+	0.9998788475304222
NUDT16|ENSG00000198585	ad	control	70.0	1.314	0.1887	++?	0.9884570708955225
GPR182|ENSG00000166856	ad	control	70.0	0.629	0.5292	++?	0.9998788475304222
GPR161|ENSG00000143147	ad	control	176.0	-1.765	0.07752	---	0.8322288770053476
CYP4F60P|ENSG00000230635	ad	control	31.0	0.748	0.4542	?+?	0.9998788475304222
DUBR|ENSG00000243701	ad	control	176.0	1.139	0.2545	++-	0.9998788475304222
RN7SL812P|ENSG00000242876	ad	control	31.0	-0.329	0.7422	?-?	0.9998788475304222
COL17A1|ENSG00000065618	ad	control	31.0	-2.321	0.02026	?-?	0.5648791873141724
PMM2|ENSG00000140650	ad	control	176.0	1.143	0.253	+-+	0.9998788475304222
GJD2-DT|ENSG00000250007	ad	control	31.0	-0.619	0.536	?-?	0.9998788475304222
ARPC3|ENSG00000111229	ad	control	176.0	0.365	0.7153	+--	0.9998788475304222
RPS2P1|ENSG00000225246	ad	control	31.0	-0.009	0.9925	?-?	0.9998788475304222
VN1R80P|ENSG00000268598	ad	control	31.0	0.202	0.8396	?+?	0.9998788475304222
MIR6867|ENSG00000274621	ad	control	31.0	-0.381	0.7029	?-?	0.9998788475304222
IGHV3-41|ENSG00000278473	ad	control	31.0	0.023	0.9818	?+?	0.9998788475304222
LOC645853|ENSG00000251211	ad	control	31.0	0.261	0.7939	?+?	0.9998788475304222
SNORA59A|ENSG00000239149	ad	control	137.0	0.089	0.929	?++	0.9998788475304222
INS-IGF2|ENSG00000129965	ad	control	106.0	-0.164	0.87	??-	0.9998788475304222
LINC00968|ENSG00000246430	ad	control	31.0	-0.241	0.8096	?-?	0.9998788475304222
SCUBE3-AS1|ENSG00000272374	ad	control	176.0	0.676	0.4992	++-	0.9998788475304222
AP5S1|ENSG00000125843	ad	control	176.0	0.15	0.8806	+--	0.9998788475304222
PCNPP3|ENSG00000213344	ad	control	31.0	0.44	0.6597	?+?	0.9998788475304222
FAM162A|ENSG00000114023	ad	control	176.0	0.89	0.3736	+-+	0.9998788475304222
FGF20|ENSG00000078579	ad	control	31.0	-0.233	0.8159	?-?	0.9998788475304222
RERG-IT1|ENSG00000256650	ad	control	31.0	-0.135	0.8928	?-?	0.9998788475304222
KIF4A|ENSG00000090889	ad	control	31.0	2.317	0.02048	?+?	0.56537865234375
SNX5P2|ENSG00000258033	ad	control	137.0	0.113	0.9104	?++	0.9998788475304222
VN2R10P|ENSG00000226348	ad	control	31.0	0.215	0.8298	?+?	0.9998788475304222
PECAM1|ENSG00000261371	ad	control	176.0	-0.509	0.6104	-++	0.9998788475304222
DFFB|ENSG00000169598	ad	control	176.0	0.069	0.9454	+--	0.9998788475304222
RPL7AP42|ENSG00000234358	ad	control	137.0	-1.039	0.2988	?--	0.9998788475304222
S100A6|ENSG00000197956	ad	control	176.0	-2.078	0.03767	-+-	0.6695692632241814
LINC00867|ENSG00000232139	ad	control	31.0	-0.028	0.978	?-?	0.9998788475304222
ZNF658|ENSG00000274349	ad	control	176.0	-0.338	0.7353	+-+	0.9998788475304222
MARCO|ENSG00000019169	ad	control	31.0	0.928	0.3536	?+?	0.9998788475304222
KBTBD6|ENSG00000165572	ad	control	70.0	-1.239	0.2153	--?	0.9998788475304222
PTPN2P2|ENSG00000224117	ad	control	106.0	-0.744	0.457	??-	0.9998788475304222
LINC01740|ENSG00000228067	ad	control	31.0	1.201	0.2297	?+?	0.9998788475304222
TXLNG|ENSG00000086712	ad	control	176.0	1.175	0.2402	-++	0.9998788475304222
LRRC37A5P|ENSG00000204173	ad	control	31.0	0.789	0.43	?+?	0.9998788475304222
SLC6A1|ENSG00000157103	ad	control	70.0	1.26	0.2077	+-?	0.9998788475304222
SNX22|ENSG00000157734	ad	control	176.0	1.614	0.1065	++-	0.8861621789193977
PKN1|ENSG00000123143	ad	control	176.0	0.818	0.4133	-++	0.9998788475304222
MASP1|ENSG00000127241	ad	control	176.0	-1.151	0.2497	---	0.9998788475304222
ABI1|ENSG00000136754	ad	control	176.0	-0.332	0.74	--+	0.9998788475304222
POLR3D|ENSG00000168495	ad	control	176.0	-0.485	0.6279	-+-	0.9998788475304222
ZC3H7B|ENSG00000100403	ad	control	176.0	0.319	0.7501	++-	0.9998788475304222
OGFRP1|ENSG00000182057	ad	control	31.0	1.224	0.2209	?+?	0.9998788475304222
RCCD1-AS1|ENSG00000258384	ad	control	137.0	0.041	0.9672	?+-	0.9998788475304222
KRTAP5-2|ENSG00000205867	ad	control	31.0	0.066	0.9471	?+?	0.9998788475304222
XIRP1|ENSG00000168334	ad	control	31.0	-2.011	0.04433	?-?	0.7040652569169961
BHLHE22-AS1|ENSG00000254102	ad	control	137.0	-0.523	0.6008	?-+	0.9998788475304222
LINC01887|ENSG00000266604	ad	control	31.0	0.022	0.9827	?+?	0.9998788475304222
TRNAU1AP|ENSG00000180098	ad	control	176.0	0.114	0.9091	-+-	0.9998788475304222
LAMB3|ENSG00000196878	ad	control	39.0	2.4	0.01639	+??	0.5256424657534247
SMIM41|ENSG00000284791	ad	control	31.0	-0.05	0.9605	?-?	0.9998788475304222
SCEL|ENSG00000136155	ad	control	31.0	-0.589	0.5556	?-?	0.9998788475304222
VPS54|ENSG00000143952	ad	control	176.0	0.039	0.9687	-++	0.9998788475304222
SCRN2|ENSG00000141295	ad	control	176.0	-0.279	0.7804	+--	0.9998788475304222
LINC02978|ENSG00000265743	ad	control	31.0	0.554	0.5795	?+?	0.9998788475304222
PZP|ENSG00000126838	ad	control	31.0	-0.896	0.3701	?-?	0.9998788475304222
MCC|ENSG00000171444	ad	control	176.0	-1.894	0.05823	---	0.7700364988235293
USP34-DT|ENSG00000270820	ad	control	176.0	0.378	0.7053	-++	0.9998788475304222
PTPRJ|ENSG00000149177	ad	control	70.0	-0.677	0.4986	-+?	0.9998788475304222
LMNB1|ENSG00000113368	ad	control	70.0	-0.087	0.9304	+-?	0.9998788475304222
TCEAL7|ENSG00000182916	ad	control	176.0	2.045	0.04081	+++	0.6882741176470588
RNA5SP260|ENSG00000200719	ad	control	31.0	1.73	0.08357	?+?	0.8476821335740072
RNU6-1157P|ENSG00000207185	ad	control	31.0	-0.056	0.9552	?-?	0.9998788475304222
PHF21A|ENSG00000135365	ad	control	176.0	0.308	0.758	-++	0.9998788475304222
MED17|ENSG00000042429	ad	control	176.0	0.546	0.5851	+--	0.9998788475304222
EIF1P2|ENSG00000235549	ad	control	106.0	0.19	0.849	??+	0.9998788475304222
SH3TC1|ENSG00000125089	ad	control	176.0	-1.945	0.05172	---	0.740380768839104
PRKAR1B-AS1|ENSG00000237181	ad	control	137.0	-0.703	0.4822	?-+	0.9998788475304222
ADAR|ENSG00000160710	ad	control	176.0	1.126	0.26	+++	0.9998788475304222
AKR1E2|ENSG00000165568	ad	control	176.0	-0.641	0.5216	--+	0.9998788475304222
EEF1B2P6|ENSG00000213261	ad	control	31.0	2.217	0.02661	?+?	0.6143988997555012
DAXX|ENSG00000206279	ad	control	176.0	-0.562	0.574	-+-	0.9998788475304222
PTCD2|ENSG00000049883	ad	control	176.0	-0.208	0.8353	+-+	0.9998788475304222
ZNF768|ENSG00000169957	ad	control	176.0	-1.055	0.2915	-+-	0.9998788475304222
WBP1P2|ENSG00000233205	ad	control	31.0	-0.105	0.9163	?-?	0.9998788475304222
FAM25EP|ENSG00000231122	ad	control	31.0	0.008	0.9937	?+?	0.9998788475304222
PMP22|ENSG00000109099	ad	control	176.0	-0.941	0.3467	-+-	0.9998788475304222
ANKRD20A21P|ENSG00000277112	ad	control	31.0	-0.277	0.782	?-?	0.9998788475304222
RN7SL3|ENSG00000278771	ad	control	176.0	-1.227	0.2199	+--	0.9998788475304222
TRMT61A|ENSG00000166166	ad	control	70.0	-0.574	0.5659	-+?	0.9998788475304222
VPS18|ENSG00000104142	ad	control	176.0	-0.912	0.3618	+--	0.9998788475304222
RNU6-226P|ENSG00000200648	ad	control	31.0	0.232	0.8168	?+?	0.9998788475304222
FANCA|ENSG00000187741	ad	control	176.0	0.474	0.6353	+--	0.9998788475304222
SNRPCP15|ENSG00000230106	ad	control	106.0	0.443	0.658	??+	0.9998788475304222
SEC14L2|ENSG00000100003	ad	control	176.0	-0.859	0.3905	-+-	0.9998788475304222
CAPS|ENSG00000105519	ad	control	70.0	0.653	0.5135	-+?	0.9998788475304222
AP3M1|ENSG00000185009	ad	control	176.0	-1.077	0.2815	--+	0.9998788475304222
RB1CC1|ENSG00000023287	ad	control	176.0	2.133	0.03289	+++	0.6519116368638239
RPS20|ENSG00000008988	ad	control	176.0	0.618	0.5364	-++	0.9998788475304222
SNORA58|ENSG00000249020	ad	control	31.0	-0.009	0.9925	?-?	0.9998788475304222
RCAN3AS|ENSG00000286061	ad	control	137.0	0.413	0.6795	?++	0.9998788475304222
CDIN1|ENSG00000186073	ad	control	176.0	-0.491	0.6237	-++	0.9998788475304222
TESC-AS1|ENSG00000258285	ad	control	137.0	-0.07	0.9445	?--	0.9998788475304222
ROCR|ENSG00000228639	ad	control	31.0	-0.129	0.8972	?-?	0.9998788475304222
EQTN|ENSG00000120160	ad	control	31.0	-0.686	0.4929	?-?	0.9998788475304222
TMEM184B|ENSG00000198792	ad	control	70.0	-0.875	0.3817	-+?	0.9998788475304222
TMEM273|ENSG00000204161	ad	control	176.0	-0.916	0.3595	-+-	0.9998788475304222
ARPP19P1|ENSG00000231228	ad	control	31.0	-0.208	0.8351	?-?	0.9998788475304222
SPAG5|ENSG00000076382	ad	control	176.0	-0.687	0.4918	+--	0.9998788475304222
SLC44A1|ENSG00000070214	ad	control	176.0	0.22	0.8262	-+-	0.9998788475304222
WNT16|ENSG00000002745	ad	control	70.0	0.105	0.9164	+-?	0.9998788475304222
SLC25A42|ENSG00000181035	ad	control	176.0	-1.453	0.1463	---	0.9500803030303031
HCAR1|ENSG00000196917	ad	control	137.0	-1.012	0.3115	?--	0.9998788475304222
RPL8P5|ENSG00000232926	ad	control	31.0	-0.032	0.9744	?-?	0.9998788475304222
LINC02068|ENSG00000223387	ad	control	31.0	-0.009	0.9932	?-?	0.9998788475304222
PPFIA1|ENSG00000288198	ad	control	176.0	-0.36	0.7187	-+-	0.9998788475304222
SRRM3|ENSG00000177679	ad	control	176.0	-0.616	0.5381	+--	0.9998788475304222
NATD1|ENSG00000274180	ad	control	176.0	-2.38	0.01732	---	0.5388420930232559
PTPN1|ENSG00000196396	ad	control	176.0	0.714	0.4753	++-	0.9998788475304222
RBM33-DT|ENSG00000216895	ad	control	176.0	0.51	0.6098	+++	0.9998788475304222
LOC105375556|ENSG00000230190	ad	control	137.0	0.072	0.9426	?+-	0.9998788475304222
SH2D5|ENSG00000189410	ad	control	176.0	1.626	0.1039	+-+	0.8802656306578154
TTBK2|ENSG00000128881	ad	control	70.0	1.725	0.08448	++?	0.849026026419136
REV3L-IT1|ENSG00000229276	ad	control	137.0	0.071	0.9435	?++	0.9998788475304222
NCAPD2|ENSG00000010292	ad	control	176.0	0.175	0.8613	-+-	0.9998788475304222
EMC7|ENSG00000134153	ad	control	176.0	-0.491	0.6236	+-+	0.9998788475304222
LINC00896|ENSG00000236499	ad	control	31.0	0.415	0.6784	?+?	0.9998788475304222
SPNS3|ENSG00000182557	ad	control	31.0	0.197	0.8436	?+?	0.9998788475304222
ST6GALNAC5|ENSG00000117069	ad	control	176.0	0.795	0.4264	+-+	0.9998788475304222
TEX41|ENSG00000226674	ad	control	31.0	-0.034	0.9726	?-?	0.9998788475304222
SPAG16|ENSG00000144451	ad	control	70.0	1.529	0.1263	++?	0.923951302761855
FMNL1-AS1|ENSG00000233175	ad	control	70.0	1.404	0.1603	+-?	0.965690450758385
TSEN15P1|ENSG00000230865	ad	control	31.0	0.345	0.7298	?+?	0.9998788475304222
C4orf54|ENSG00000248713	ad	control	31.0	-1.357	0.1749	?-?	0.9759861392028555
RPS4XP13|ENSG00000240371	ad	control	31.0	0.215	0.8298	?+?	0.9998788475304222
SNORD116-15|ENSG00000207174	ad	control	137.0	0.283	0.7774	?++	0.9998788475304222
TYK2|ENSG00000105397	ad	control	176.0	-1.727	0.08417	-+-	0.8484531025824964
SLC25A20|ENSG00000178537	ad	control	176.0	-1.91	0.05618	---	0.7634664185596907
EPHA7|ENSG00000135333	ad	control	176.0	-0.091	0.9275	--+	0.9998788475304222
F8A1|ENSG00000288722	ad	control	176.0	-0.476	0.634	+--	0.9998788475304222
BRIX1|ENSG00000113460	ad	control	176.0	2.08	0.03751	+++	0.6695692632241814
PID1|ENSG00000153823	ad	control	70.0	-0.531	0.5957	+-?	0.9998788475304222
LINC02018|ENSG00000272690	ad	control	31.0	-0.024	0.9812	?-?	0.9998788475304222
CYP4F2|ENSG00000186115	ad	control	31.0	-0.517	0.6054	?-?	0.9998788475304222
HMX3|ENSG00000188620	ad	control	31.0	-0.208	0.8349	?-?	0.9998788475304222
PYROXD2|ENSG00000119943	ad	control	176.0	-0.679	0.4973	-+-	0.9998788475304222
MITF|ENSG00000187098	ad	control	70.0	-0.14	0.8889	-+?	0.9998788475304222
MTFR2P1|ENSG00000233716	ad	control	31.0	0.319	0.7496	?+?	0.9998788475304222
ZNF117|ENSG00000152926	ad	control	70.0	-0.918	0.3586	--?	0.9998788475304222
LOXL1|ENSG00000129038	ad	control	70.0	-1.795	0.07259	--?	0.8191758159163988
CCT4|ENSG00000115484	ad	control	176.0	-1.033	0.3018	--+	0.9998788475304222
SRP54-AS1|ENSG00000258704	ad	control	137.0	-0.611	0.541	?--	0.9998788475304222
KCNRG|ENSG00000198553	ad	control	176.0	0.31	0.7568	++-	0.9998788475304222
STX18P1|ENSG00000266876	ad	control	31.0	-0.487	0.626	?-?	0.9998788475304222
ARHGEF25|ENSG00000240771	ad	control	176.0	0.5	0.6171	+-+	0.9998788475304222
EEF1AKMT2|ENSG00000203791	ad	control	176.0	2.219	0.02651	+-+	0.6143988997555012
BBS4|ENSG00000140463	ad	control	176.0	0.424	0.6716	+-+	0.9998788475304222
PTMAP2|ENSG00000197744	ad	control	137.0	0.945	0.3448	?++	0.9998788475304222
CC2D1B|ENSG00000154222	ad	control	176.0	0.183	0.8552	-+-	0.9998788475304222
LINC02693|ENSG00000212719	ad	control	176.0	-0.644	0.5193	-++	0.9998788475304222
BRD7|ENSG00000166164	ad	control	176.0	0.409	0.6822	-++	0.9998788475304222
LORICRIN|ENSG00000203782	ad	control	31.0	0.27	0.7869	?+?	0.9998788475304222
TMPO-AS1|ENSG00000257167	ad	control	176.0	0.501	0.616	+++	0.9998788475304222
