MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction
LIN7C|ENSG00000148943	ad	control	687.00	-1.131	0.2579	+-+------++++-
ZNF787|ENSG00000142409	ad	control	687.00	-1.873	0.06113	-----++++-----
TSPAN12|ENSG00000106025	ad	control	687.00	-1.547	0.122	---------++-+-
RPRML|ENSG00000179673	ad	control	687.00	-0.341	0.7334	--+-+----+---+
RBM23|ENSG00000100461	ad	control	687.00	-1.526	0.1269	-----++++--++-
JHY|ENSG00000109944	ad	control	687.00	-2.574	0.01006	-----+++------
AIRE|ENSG00000160224	ad	control	224.00	-3.112	0.00186	----?----????+
CCDC54-AS1|ENSG00000239828	ad	control	659.00	-0.008	0.9935	-------+++++-?
RHOB|ENSG00000143878	ad	control	687.00	-0.943	0.3457	----++-----+--
HBA2|ENSG00000188536	ad	control	687.00	1.012	0.3114	----+----+-+-+
LINC03125|ENSG00000230387	ad	control	124.00	-2.550	0.01077	?????----?????
WFDC10B|ENSG00000182931	ad	control	124.00	0.213	0.8311	?????++-+?????
RRAGB|ENSG00000083750	ad	control	659.00	0.837	0.4028	+++-+----++++?
Y_RNA|ENSG00000252965	ad	control	124.00	1.393	0.1636	?????+++-?????
DUX4L34|ENSG00000282935	ad	control	93.00	0.135	0.8928	??????+-+?????
PKMP4|ENSG00000254023	ad	control	31.00	-0.054	0.9566	???????-??????
ADGRD1-AS1|ENSG00000256151	ad	control	424.00	-0.338	0.7357	?????????----?
VPS4B|ENSG00000119541	ad	control	235.00	2.709	0.006743	+++++----?????
TLK2P1|ENSG00000226049	ad	control	587.00	-0.339	0.7348	????++-+----+?
MAPK8IP3|ENSG00000138834	ad	control	235.00	1.612	0.107	+++++-+--?????
CCKBR|ENSG00000110148	ad	control	687.00	2.144	0.03207	+++++----+---+
CTTN|ENSG00000288401	ad	control	235.00	2.309	0.02094	+-+++-+++?????
IL1B|ENSG00000125538	ad	control	576.00	-0.921	0.3571	?????------+++
PDGFA-DT|ENSG00000223855	ad	control	687.00	-1.818	0.06911	-----++-++-+--
LOC392196|ENSG00000254923	ad	control	463.00	1.087	0.2772	????+????++++?
SYNGR4|ENSG00000105467	ad	control	124.00	-3.498	0.0004696	?????----?????
FAM120A|ENSG00000048828	ad	control	687.00	-1.563	0.1181	-----+-++--+-+
GABRA5|ENSG00000186297	ad	control	687.00	0.360	0.7187	+++--+---++-++
MFAP3L|ENSG00000198948	ad	control	687.00	0.235	0.8144	++++-++++--+--
LOC100506274|ENSG00000229727	ad	control	124.00	-1.606	0.1083	?????----?????
CCDC149|ENSG00000181982	ad	control	687.00	-0.666	0.5051	-++--++++-----
LOC284933|ENSG00000281732	ad	control	463.00	-2.721	0.006512	????-????----?
COL6A6|ENSG00000206384	ad	control	235.00	-0.376	0.707	--+-+++--?????
SLC6A2|ENSG00000103546	ad	control	93.00	0.062	0.9507	?????-?++?????
IRAG1|ENSG00000072952	ad	control	687.00	-0.105	0.9163	-------++--+-+
SHISAL2A|ENSG00000182183	ad	control	152.00	-0.387	0.6985	?????--++????-
XAB2|ENSG00000076924	ad	control	687.00	-0.584	0.559	----+-+-+----+
TH|ENSG00000180176	ad	control	152.00	-0.321	0.7479	?????+---????+
CEP44|ENSG00000164118	ad	control	687.00	1.162	0.2452	+++++-+--++++-
CABLES1|ENSG00000134508	ad	control	687.00	0.188	0.851	------+++++-++
ISL2|ENSG00000159556	ad	control	93.00	0.113	0.9101	?????+-+??????
RPL21P20|ENSG00000227311	ad	control	93.00	-0.366	0.7146	??????---?????
SLC9A4|ENSG00000180251	ad	control	31.00	-0.259	0.7953	??????-???????
RUSF1-DT|ENSG00000260625	ad	control	124.00	-0.031	0.9755	?????-+--?????
TRPM7|ENSG00000092439	ad	control	687.00	-0.913	0.3614	-----++++---+-
CEP95|ENSG00000258890	ad	control	687.00	-0.942	0.3463	----+-+++--++-
LMAN2L|ENSG00000114988	ad	control	687.00	-2.230	0.02574	+----+--------
SNORA17B|ENSG00000280496	ad	control	424.00	0.247	0.8053	?????????-+-+?
PHTF2|ENSG00000006576	ad	control	687.00	0.573	0.567	+++++----++++-
INTS8|ENSG00000164941	ad	control	687.00	-1.985	0.04715	-----+++-+--+-
PGBD1|ENSG00000137338	ad	control	687.00	1.001	0.3168	++++++----+--+
ARHGEF9|ENSG00000131089	ad	control	235.00	1.809	0.07042	+++++----?????
RFXANK|ENSG00000064490	ad	control	687.00	-0.891	0.3727	-------+---+-+
ENTPD3|ENSG00000168032	ad	control	235.00	0.945	0.3445	+++++----?????
SOCS6|ENSG00000170677	ad	control	687.00	-2.754	0.005879	-----++++-+++-
RHOT1P2|ENSG00000203616	ad	control	517.00	-1.059	0.2896	??????-------?
POLR2E|ENSG00000099817	ad	control	687.00	1.591	0.1116	+++++----+---+
CDRT15P3|ENSG00000274362	ad	control	31.00	-0.060	0.9518	????????-?????
ACRV1|ENSG00000134940	ad	control	124.00	-1.166	0.2436	?????+---?????
KLK2|ENSG00000167751	ad	control	62.00	-0.554	0.5796	?????--???????
ZPBP2|ENSG00000186075	ad	control	62.00	-0.213	0.8312	?????--???????
HRG-AS1|ENSG00000197099	ad	control	124.00	-0.596	0.5512	?????-+--?????
NACC2|ENSG00000148411	ad	control	687.00	-1.989	0.04668	-----++++-----
CES2|ENSG00000172831	ad	control	235.00	0.786	0.4317	+++++----?????
SELENOS|ENSG00000131871	ad	control	687.00	-0.288	0.7733	++++-----+-++-
STING1|ENSG00000184584	ad	control	687.00	-0.532	0.5947	+++++---+--+--
ABHD12|ENSG00000100997	ad	control	687.00	1.581	0.1139	-++++++--+++-+
LINC02026|ENSG00000214146	ad	control	124.00	-0.577	0.5643	?????--+-?????
GPRC5D|ENSG00000111291	ad	control	124.00	-0.222	0.8245	?????----?????
UXS1|ENSG00000115652	ad	control	687.00	-0.407	0.6837	+++++--------+
SYNJ2BP-COX16|ENSG00000258644	ad	control	615.00	0.118	0.9065	????++----+++-
BEX3|ENSG00000166681	ad	control	659.00	1.625	0.1041	+++++----++-+?
ALOX15P2|ENSG00000188101	ad	control	93.00	-0.142	0.8872	??????+--?????
USP8|ENSG00000138592	ad	control	687.00	1.327	0.1846	----+++++-+++-
SNX29|ENSG00000048471	ad	control	687.00	0.978	0.3279	----+++++--+-+
IL17RC|ENSG00000163702	ad	control	687.00	-1.392	0.1638	+-+-+--------+
SIGLEC17P|ENSG00000171101	ad	control	124.00	-0.773	0.4394	?????+---?????
LOC105372173|ENSG00000263594	ad	control	31.00	-0.175	0.861	????????-?????
PDCD4|ENSG00000150593	ad	control	235.00	0.269	0.7877	-----+-++?????
UBE2B|ENSG00000119048	ad	control	687.00	0.477	0.6336	+++++----++++-
LINC01607|ENSG00000272138	ad	control	124.00	-1.390	0.1646	?????---+?????
SMPD2|ENSG00000135587	ad	control	687.00	-1.355	0.1755	------+-+-----
MACC1-AS1|ENSG00000228598	ad	control	31.00	-0.072	0.9426	????????-?????
LINC01429|ENSG00000227964	ad	control	31.00	-0.176	0.8607	??????-???????
GAD1|ENSG00000128683	ad	control	687.00	3.695	0.0002202	+++++----+++++
MSH3|ENSG00000113318	ad	control	687.00	2.412	0.01585	-++++--+++++++
RPL21P4|ENSG00000240828	ad	control	124.00	-0.233	0.8157	?????--++?????
GTSF1|ENSG00000170627	ad	control	124.00	1.478	0.1395	?????+-++?????
FLVCR1|ENSG00000162769	ad	control	235.00	-1.126	0.2603	+++--+---?????
TRBC1|ENSG00000211751	ad	control	124.00	0.790	0.4294	?????-+++?????
RPS27P26|ENSG00000240043	ad	control	31.00	-0.240	0.8105	?????-????????
KLF2P3|ENSG00000223349	ad	control	62.00	0.199	0.8425	??????-+??????
TP53INP1|ENSG00000164938	ad	control	687.00	-2.244	0.02482	------+-+--+--
RRAS2|ENSG00000133818	ad	control	687.00	-1.840	0.06575	-----+-+-++++-
RB1|ENSG00000139687	ad	control	235.00	-3.158	0.001586	+----+---?????
F11R|ENSG00000158769	ad	control	687.00	-2.423	0.0154	-------++--++-
CTPS1|ENSG00000171793	ad	control	687.00	0.915	0.3603	+++++----++-+-
SMIM39|ENSG00000284479	ad	control	72.00	-0.097	0.9231	+++-??????????
LOC375196|ENSG00000269210	ad	control	163.00	-2.099	0.03577	????+----?????
CDR2-DT|ENSG00000260790	ad	control	514.00	0.202	0.8399	??????-?-++-++
MASTL|ENSG00000120539	ad	control	687.00	1.677	0.09363	+++++----+++-+
ZBTB14|ENSG00000198081	ad	control	687.00	0.805	0.4209	-----++++-+++-
HSPA4L|ENSG00000164070	ad	control	687.00	-1.548	0.1215	+++++----+--+-
PKMYT1|ENSG00000127564	ad	control	687.00	0.256	0.7981	--+++-+----+++
COTL1|ENSG00000103187	ad	control	687.00	-1.124	0.2608	+----------+-+
CDHR2|ENSG00000074276	ad	control	263.00	0.125	0.9008	-++-+----????+
ZNF709|ENSG00000242852	ad	control	687.00	-0.214	0.8302	-++++---+++-+-
SMIM22|ENSG00000267795	ad	control	224.00	1.064	0.2875	-+--?-+++????+
BCL10-AS1|ENSG00000223653	ad	control	124.00	-0.187	0.8513	?????---+?????
SUB1P4|ENSG00000260247	ad	control	424.00	0.372	0.7101	?????????+++-?
SERINC3|ENSG00000132824	ad	control	687.00	1.405	0.1599	++++---+++++++
PKIA|ENSG00000171033	ad	control	235.00	1.768	0.07699	++++++---?????
SLC30A9|ENSG00000014824	ad	control	687.00	4.179	2.931e-05	+++++-++++++++
MTHFR|ENSG00000177000	ad	control	687.00	-2.572	0.01011	----+--------+
ZNF554|ENSG00000172006	ad	control	687.00	1.588	0.1124	+++++----++-++
PLVAP|ENSG00000130300	ad	control	224.00	-1.838	0.06612	++-+?----????+
SERBP1P1|ENSG00000213740	ad	control	124.00	1.110	0.267	?????+-++?????
TAS2R30|ENSG00000256188	ad	control	597.00	1.749	0.08026	-++-+?+?--+++?
LINC00161|ENSG00000226935	ad	control	62.00	-0.640	0.5225	???????--?????
MTATP6P22|ENSG00000249580	ad	control	31.00	0.232	0.8168	????????+?????
IL13|ENSG00000169194	ad	control	124.00	-0.304	0.7611	?????+---?????
B4GAT1-DT|ENSG00000255468	ad	control	548.00	-0.530	0.5961	?????-+--+--+?
LOC100996361|ENSG00000266365	ad	control	424.00	0.712	0.4765	?????????++++?
SPRN|ENSG00000203772	ad	control	687.00	0.055	0.9563	-++-+----+---+
LOC101927727|ENSG00000262003	ad	control	124.00	-1.038	0.2994	?????--+-?????
TXNIP|ENSG00000265972	ad	control	687.00	-1.054	0.2919	-------++-+++-
ARL17A|ENSG00000185829	ad	control	687.00	-2.715	0.00662	-----+--+--+--
RNPS1P1|ENSG00000250896	ad	control	124.00	-0.060	0.9521	?????-++-?????
PRDX5|ENSG00000126432	ad	control	687.00	1.108	0.2678	+++++--------+
RN7SKP299|ENSG00000271765	ad	control	62.00	-0.186	0.8526	???????--?????
CYCSP23|ENSG00000253495	ad	control	455.00	0.465	0.6422	????????++-+-?
UNC5D|ENSG00000156687	ad	control	687.00	2.831	0.004638	+++++----++-++
ALPK2|ENSG00000198796	ad	control	124.00	-0.754	0.4511	?????+---?????
SLAMF7|ENSG00000026751	ad	control	152.00	-0.903	0.3664	?????---+????-
LINC01821|ENSG00000225539	ad	control	196.00	-0.788	0.4304	-++-?++--?????
LINC01537|ENSG00000227467	ad	control	527.00	-1.708	0.08759	----??-??++--?
TOMM40P4|ENSG00000213222	ad	control	163.00	1.799	0.07204	????+++-+?????
FAM236C|ENSG00000283594	ad	control	31.00	0.268	0.7883	??????+???????
BHLHA15|ENSG00000180535	ad	control	124.00	2.033	0.04202	?????++++?????
TRDJ1|ENSG00000211825	ad	control	31.00	0.355	0.7226	??????+???????
LINC00882|ENSG00000242759	ad	control	659.00	0.308	0.7583	-++++----++++?
MPPED1|ENSG00000186732	ad	control	687.00	1.071	0.2844	+++++----++--+
MIR5004|ENSG00000284256	ad	control	31.00	-0.131	0.8958	??????-???????
LINC02149|ENSG00000249332	ad	control	124.00	0.377	0.7063	?????++-+?????
KCNK4-CATSPERZ|ENSG00000257069	ad	control	587.00	-0.764	0.4449	????+++--+---?
LINC02389|ENSG00000255693	ad	control	235.00	2.466	0.01367	+++++----?????
7SK|ENSG00000274303	ad	control	31.00	-0.091	0.9279	????????-?????
BUD13-DT|ENSG00000226645	ad	control	124.00	-0.223	0.8236	?????--+-?????
YY1P1|ENSG00000230661	ad	control	424.00	-0.251	0.8021	?????????--+-?
LINC01562|ENSG00000203356	ad	control	124.00	1.269	0.2044	?????+-++?????
PDZRN3-AS1|ENSG00000239677	ad	control	545.00	-1.390	0.1646	??????+++---+-
H3P4|ENSG00000213244	ad	control	163.00	-0.252	0.8009	????---++?????
ADPRHL1|ENSG00000153531	ad	control	687.00	-0.272	0.7853	+++++-----+--+
EGLN3|ENSG00000129521	ad	control	235.00	-0.640	0.5222	--+---+--?????
Metazoa_SRP|ENSG00000277965	ad	control	31.00	-0.175	0.8613	??????-???????
CAV1|ENSG00000105974	ad	control	687.00	-2.773	0.005551	-------++-----
SLC22A14|ENSG00000144671	ad	control	235.00	-1.251	0.2109	-++-+----?????
LOC101929124|ENSG00000260599	ad	control	124.00	-0.654	0.5128	?????--+-?????
PPIAP35|ENSG00000232369	ad	control	31.00	-0.221	0.8254	??????-???????
LINC00900|ENSG00000246100	ad	control	235.00	1.061	0.2888	+++++--+-?????
CASC18|ENSG00000257859	ad	control	62.00	-0.964	0.3349	?????--???????
SSBL5P|ENSG00000236048	ad	control	31.00	-0.032	0.9744	????????-?????
ARHGDIB|ENSG00000111348	ad	control	687.00	-3.111	0.001865	-----------+--
AACSP1|ENSG00000250420	ad	control	124.00	-0.413	0.6798	?????+-+-?????
EXD3|ENSG00000187609	ad	control	687.00	-2.233	0.02553	----+-+-------
GAPDHP23|ENSG00000235595	ad	control	548.00	-0.704	0.4813	?????+-+----+?
ECT2|ENSG00000114346	ad	control	687.00	-0.526	0.5987	+++++----++-+-
MICA|ENSG00000183214	ad	control	235.00	-2.493	0.01266	---------?????
ASB2|ENSG00000278693	ad	control	687.00	-0.460	0.6457	++++++------+-
FSTL3|ENSG00000070404	ad	control	687.00	-2.662	0.007762	-----------+--
GRXCR2|ENSG00000204928	ad	control	62.00	0.012	0.9903	??????-?+?????
MEIS2|ENSG00000134138	ad	control	687.00	-1.758	0.07881	---+--+---+-+-
ARHGEF12|ENSG00000196914	ad	control	687.00	-0.573	0.5665	-----+++++--+-
LTF|ENSG00000012223	ad	control	615.00	0.739	0.4598	????+++++--+--
ATP6|ENSG00000198899	ad	control	659.00	-0.079	0.9372	----+--+++-+-?
FAM236A|ENSG00000275520	ad	control	31.00	-0.009	0.9932	????????-?????
MBD1|ENSG00000141644	ad	control	687.00	0.264	0.7921	-----++++++++-
SLX9|ENSG00000160256	ad	control	687.00	0.901	0.3677	+++++--++----+
SPATA7|ENSG00000042317	ad	control	687.00	3.155	0.001604	++++--++++++++
LOC101929586|ENSG00000259175	ad	control	587.00	1.226	0.2201	????++-+++-++?
LINC00906|ENSG00000267339	ad	control	124.00	2.669	0.007614	?????++++?????
KSR1|ENSG00000141068	ad	control	687.00	-1.611	0.1071	-----++++--+-+
ATXN8OS|ENSG00000230223	ad	control	124.00	-2.349	0.01882	?????----?????
CASK|ENSG00000147044	ad	control	659.00	0.669	0.5033	++++-+----+++?
BICDL2|ENSG00000162069	ad	control	152.00	-1.537	0.1243	?????----????+
CGNL1|ENSG00000128849	ad	control	687.00	-2.780	0.005433	-----++++-----
FAM240B|ENSG00000283329	ad	control	124.00	1.399	0.1617	?????++++?????
MSH4|ENSG00000057468	ad	control	235.00	-1.814	0.0697	----+-++-?????
SPATA9|ENSG00000145757	ad	control	124.00	-1.725	0.08444	?????----?????
FNDC1|ENSG00000164694	ad	control	124.00	0.470	0.6384	?????-++-?????
APBA2|ENSG00000276495	ad	control	687.00	2.604	0.009209	+++++++--+---+
XPO4|ENSG00000132953	ad	control	687.00	2.200	0.02783	+++++----+++++
JAZF1-AS1|ENSG00000234336	ad	control	615.00	0.981	0.3264	????+----+++++
SIPA1L3|ENSG00000105738	ad	control	687.00	-2.756	0.005854	---------+---+
TNFAIP2|ENSG00000185215	ad	control	687.00	-2.552	0.01071	----+--------+
MROH2B|ENSG00000171495	ad	control	62.00	-0.199	0.8422	???????--?????
RGS7BP|ENSG00000186479	ad	control	687.00	2.469	0.01356	+++++----++-++
MIR3117|ENSG00000264720	ad	control	124.00	-0.028	0.9777	?????-+--?????
SURF2|ENSG00000148291	ad	control	687.00	0.308	0.7577	+++++-----+--+
APOF|ENSG00000175336	ad	control	31.00	0.117	0.9069	??????+???????
CATSPER3|ENSG00000152705	ad	control	124.00	0.062	0.9508	?????-+-+?????
LOC100421093|ENSG00000217060	ad	control	455.00	-0.553	0.5805	?????-???-+-+?
LINC02101|ENSG00000248132	ad	control	31.00	0.232	0.8168	????????+?????
ZFPM2|ENSG00000169946	ad	control	235.00	-1.118	0.2637	-++++----?????
RNF216|ENSG00000011275	ad	control	235.00	-4.229	2.343e-05	------+--?????
DHX35|ENSG00000101452	ad	control	235.00	3.590	0.0003313	+++++-+-+?????
SCIMP|ENSG00000161929	ad	control	687.00	-2.247	0.02464	---------++++-
LAMC1|ENSG00000135862	ad	control	687.00	-4.829	1.37e-06	--------------
CHRD|ENSG00000090539	ad	control	687.00	0.456	0.6486	+++++----+---+
ASAH1-AS1|ENSG00000245281	ad	control	576.00	1.133	0.2574	?????++++-+++-
NRIP3|ENSG00000175352	ad	control	235.00	1.893	0.0584	+++++----?????
CFAP221|ENSG00000163075	ad	control	687.00	0.730	0.4653	+++++-----+-++
RLIG1|ENSG00000133641	ad	control	687.00	1.112	0.2661	++++-+---++++-
LYPD9P|ENSG00000229703	ad	control	62.00	-0.184	0.854	???????--?????
RNU6-965P|ENSG00000252530	ad	control	31.00	-0.252	0.8007	??????-???????
JMY|ENSG00000152409	ad	control	687.00	1.763	0.07794	-++++++++++++-
MVB12A|ENSG00000141971	ad	control	687.00	-2.790	0.005266	-------++-----
OSBP2|ENSG00000184792	ad	control	235.00	0.460	0.6453	--+-+-+-+?????
ELOA-AS1|ENSG00000236810	ad	control	124.00	0.430	0.6671	?????++-+?????
LINC01800|ENSG00000234572	ad	control	124.00	-0.890	0.3732	?????--+-?????
RNA5SP492|ENSG00000223262	ad	control	31.00	-0.169	0.866	??????-???????
KRT18P19|ENSG00000213601	ad	control	93.00	-0.004	0.9968	?????-?++?????
RNU6ATAC12P|ENSG00000252351	ad	control	62.00	0.109	0.9134	??????-?+?????
LFNG|ENSG00000106003	ad	control	687.00	-2.832	0.004632	-------------+
NFXL1|ENSG00000170448	ad	control	687.00	0.950	0.3423	----+++++++-+-
SLC1A4|ENSG00000115902	ad	control	687.00	0.410	0.6821	++++-----+--++
TXNP1|ENSG00000232823	ad	control	31.00	0.191	0.8481	???????+??????
SNORD115-27|ENSG00000201300	ad	control	31.00	-0.009	0.9932	????????-?????
GPC3|ENSG00000147257	ad	control	124.00	0.990	0.3222	?????+--+?????
RNVU1-15|ENSG00000207205	ad	control	486.00	0.260	0.7952	?????-+??+-++?
INSM2|ENSG00000168348	ad	control	263.00	2.198	0.02793	+++++----????+
SNORD31B|ENSG00000201847	ad	control	31.00	-0.090	0.9285	????????-?????
TLE6|ENSG00000104953	ad	control	152.00	-2.324	0.02014	?????----????+
ND3|ENSG00000198840	ad	control	659.00	-1.765	0.07749	-------++----?
IGHV4-39|ENSG00000211959	ad	control	124.00	-0.557	0.5775	?????----?????
DHX38|ENSG00000140829	ad	control	687.00	0.310	0.7565	-----++++--++-
RGP1|ENSG00000107185	ad	control	235.00	2.442	0.01462	----++-++?????
TVP23CP1|ENSG00000223584	ad	control	31.00	0.237	0.8125	??????+???????
PNRC2|ENSG00000189266	ad	control	687.00	-1.138	0.255	-----++++++++-
CHST5|ENSG00000135702	ad	control	263.00	-1.906	0.05665	---------????+
CIP2A|ENSG00000163507	ad	control	687.00	2.716	0.006599	++++++---+++++
CBARP|ENSG00000099625	ad	control	687.00	-1.270	0.2041	----+-+--+---+
LPCAT4|ENSG00000176454	ad	control	235.00	0.465	0.6419	+++++----?????
CES4A|ENSG00000172824	ad	control	687.00	2.748	0.006	+++++++--+++++
PRSS33|ENSG00000103355	ad	control	124.00	-0.625	0.5321	?????---+?????
GNLY|ENSG00000115523	ad	control	648.00	-1.183	0.2368	----?--++--++-
RAI1|ENSG00000108557	ad	control	659.00	-1.182	0.2371	----+----++++?
CERT1|ENSG00000113163	ad	control	687.00	1.623	0.1046	++++-+++++++++
RNF112|ENSG00000128482	ad	control	687.00	1.904	0.05693	++++++---++-++
CCNA1|ENSG00000133101	ad	control	687.00	0.759	0.4477	+++++----+--++
CRACD|ENSG00000109265	ad	control	687.00	0.838	0.4019	-----+++++++++
THOC3|ENSG00000051596	ad	control	235.00	-0.249	0.8037	++++-+---?????
GOT2P6|ENSG00000214745	ad	control	93.00	-0.027	0.9785	?????+-?-?????
C1orf146|ENSG00000203910	ad	control	93.00	-0.128	0.898	??????---?????
CFAP44-AS1|ENSG00000243849	ad	control	62.00	0.216	0.8292	???????+-?????
LOC105375754|ENSG00000286010	ad	control	124.00	-0.029	0.9772	?????--+-?????
HMGN2P5|ENSG00000234664	ad	control	587.00	-0.075	0.9404	????+-----++-?
UAP1-DT|ENSG00000259788	ad	control	514.00	0.166	0.868	??????-?----++
MGME1|ENSG00000125871	ad	control	687.00	-0.367	0.7136	++-+-++-+--++-
AURKAP1|ENSG00000213033	ad	control	93.00	-0.107	0.915	??????-+-?????
HNRNPA1P14|ENSG00000227638	ad	control	525.00	-0.135	0.8926	????+-??+----?
ALG1L14P|ENSG00000250268	ad	control	124.00	-0.869	0.3847	?????----?????
ASIP|ENSG00000101440	ad	control	124.00	-0.564	0.573	?????--+-?????
CCDC192|ENSG00000230561	ad	control	517.00	0.606	0.5443	??????+-+-+++?
ARVCF|ENSG00000099889	ad	control	687.00	-1.197	0.2313	-----+++-----+
RPL7P56|ENSG00000231164	ad	control	31.00	0.347	0.7283	????????+?????
ZFHX4-AS1|ENSG00000253661	ad	control	615.00	-0.104	0.9173	????+-----++--
LOC124900350|ENSG00000212270	ad	control	31.00	-0.009	0.9932	????????-?????
KNG1|ENSG00000113889	ad	control	124.00	-0.392	0.6952	?????++--?????
LOC124901296|ENSG00000272907	ad	control	124.00	-0.709	0.4783	?????++--?????
NIF3L1|ENSG00000196290	ad	control	687.00	3.101	0.001927	+++++--+++++-+
EGR1|ENSG00000120738	ad	control	687.00	0.553	0.58	+++++----+--++
ISYNA1|ENSG00000105655	ad	control	687.00	-4.539	5.665e-06	-----++++-----
RNF32-DT|ENSG00000182648	ad	control	687.00	-0.570	0.5684	-+-+------++-+
ACOT1|ENSG00000184227	ad	control	687.00	-1.747	0.08064	----+-+------+
CDCA2|ENSG00000184661	ad	control	124.00	1.241	0.2146	?????++++?????
FOXCUT|ENSG00000280916	ad	control	576.00	-1.754	0.0795	?????--++---+-
SNPH|ENSG00000101298	ad	control	687.00	-0.603	0.5463	--+-+++--+---+
NEMP2-DT|ENSG00000233654	ad	control	124.00	2.384	0.01711	?????++++?????
WNK3|ENSG00000196632	ad	control	659.00	0.486	0.6273	+++++----+-++?
LOC100420514|ENSG00000251352	ad	control	124.00	-0.020	0.9837	?????-+--?????
MYH9-DT|ENSG00000223695	ad	control	576.00	-2.028	0.04252	?????---+-----
LGALSL-DT|ENSG00000223935	ad	control	576.00	0.392	0.6954	?????----++-++
GLUD1P3|ENSG00000250959	ad	control	124.00	-1.100	0.2712	?????----?????
COG5|ENSG00000284369	ad	control	687.00	-0.892	0.3722	++-------++-++
C2orf49-DT|ENSG00000272994	ad	control	235.00	4.143	3.429e-05	+++++-+++?????
RPLP1|ENSG00000137818	ad	control	687.00	-2.560	0.01046	-------++--+--
CCT5|ENSG00000150753	ad	control	687.00	-0.959	0.3376	++++-+---+----
ZNF490|ENSG00000188033	ad	control	687.00	-0.484	0.6283	-++-+++--++-+-
TSACC|ENSG00000163467	ad	control	152.00	-0.315	0.7528	?????+++-????-
HERC2P6|ENSG00000261418	ad	control	31.00	0.021	0.9831	????????+?????
VCPIP1|ENSG00000175073	ad	control	687.00	1.074	0.2827	++++-----+++++
PACERR|ENSG00000273129	ad	control	576.00	-2.144	0.03201	?????-+----+--
MYF6|ENSG00000111046	ad	control	93.00	-1.168	0.2429	?????--?-?????
ABCB1|ENSG00000085563	ad	control	687.00	-1.621	0.105	-------++--+--
BMS1P16|ENSG00000258684	ad	control	62.00	0.090	0.928	???????-+?????
SPATA31D5P|ENSG00000240632	ad	control	62.00	0.351	0.7256	???????++?????
DLX1|ENSG00000292098	ad	control	615.00	1.228	0.2195	????+----+--++
IGF1R|ENSG00000140443	ad	control	235.00	-2.259	0.02389	------+++?????
SND1-DT|ENSG00000240790	ad	control	483.00	1.155	0.248	??????+??-++++
H1-10|ENSG00000184897	ad	control	687.00	-1.394	0.1632	----+++-+----+
ZNF641|ENSG00000167528	ad	control	687.00	-0.448	0.6544	-----++++-+-+-
OTOG|ENSG00000188162	ad	control	124.00	-1.417	0.1564	?????----?????
PPIAP75|ENSG00000271131	ad	control	62.00	0.137	0.8911	???????-+?????
FRK|ENSG00000111816	ad	control	687.00	1.674	0.0942	++++-+++++++--
LPXN|ENSG00000110031	ad	control	687.00	-0.245	0.8067	-+-+--+--+++--
RPS16|ENSG00000105193	ad	control	687.00	-1.819	0.06898	-------++--+--
PARP14|ENSG00000173193	ad	control	687.00	-2.077	0.03781	-------+---+--
SERPIND1|ENSG00000099937	ad	control	687.00	-1.951	0.05109	-------+++----
ZNF638|ENSG00000075292	ad	control	687.00	0.483	0.6289	----+++++++++-
CMSS1|ENSG00000184220	ad	control	687.00	2.041	0.04124	+++++----+++++
